Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level,Latitude,Longitude,Full Address,Nearest MRT Stations,Nearby Hawker Centers,Shopping Malls Within Radius of 1km
AQUENE,"1,488,888","1,119.46","1,330",Mar-24,LORONG BANDANG,Resale,Strata,104,"14,316",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05,1.31442952129569,103.909113128686,25 LORONG BANDANG AQUENE SINGAPORE 426341,KEMBANGAN MRT STATION; EUNOS MRT STATION,Eunos Crescent Blk 4A; Dunman Food Centre,
GRAND DUNMAN,"1,937,000",667.37,"2,902",Mar-24,DUNMAN ROAD,New Sale,Strata,62,"31,242",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,11 to 15,1.30793011957246,103.890384748086,2 DUNMAN ROAD GRAND DUNMAN (U/C) SINGAPORE 439188,DAKOTA MRT STATION; MOUNTBATTEN MRT STATION,Old Airport Road Blk 51 (51 Old Airport Road Food Centre and Shopping Mall); Jalan Batu Blk 4A (Blk 4A Jalan Batu Hawker Centre/Market); Haig Road Blk 13/14 (Haig Road Market and Cooked Food Centre); Kallang Estate Fresh Market and Food Centre,City Plaza
THE SEA VIEW,"3,690,000","1,410.08","2,617",Mar-24,AMBER ROAD,Resale,Strata,131,"28,168",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25,1.30146373788307,103.902456466126,31 AMBER ROAD THE SEA VIEW SINGAPORE 439943,MARINE PARADE MRT STATION; TANJONG KATONG MRT STATION,Marine Parade Central Blk 84 (84 Marine Parade Central Market and Food Centre); Dunman Food Centre,Katong Shopping Centre; Katong Square; i12 Katong; Parkway Parade; Roxy Square
NEPTUNE COURT,"1,250,000","1,270.15",984,Mar-24,MARINE VISTA,Resale,Strata,118,"10,593",-,Apartment,1,99 yrs lease commencing from 1976,15,Outside Central Region,06 to 10,1.30583366077819,103.92143810385,1 MARINE VISTA NEPTUNE COURT SINGAPORE 449025,MARINE TERRACE MRT STATION,Marine Terrace Blk 50A (50A Marine Terrace),
THE AMBRA,"1,278,000",818.06,"1,562",Mar-24,LORONG H TELOK KURAU,Resale,Strata,76,"16,816",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05,1.31690926542148,103.912654196336,97 LORONG H TELOK KURAU THE AMBRA SINGAPORE 426117,KEMBANGAN MRT STATION,,
ONE AMBER,"2,880,000","1,302.44","2,211",Mar-24,AMBER GARDENS,Resale,Strata,121,"23,802",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05,1.30137638010264,103.898166752118,1 AMBER GARDENS ONE AMBER SINGAPORE 439957,TANJONG KATONG MRT STATION; MARINE PARADE MRT STATION,Marine Parade Central Blk 84 (84 Marine Parade Central Market and Food Centre); Dunman Food Centre,Katong Shopping Centre; Katong Square; i12 Katong; Parkway Parade; Roxy Square
THE SHORE RESIDENCES,"1,750,000",893.41,"1,959",Mar-24,AMBER ROAD,Resale,Strata,83,"21,084",-,Condominium,1,103 yrs lease commencing from 2009,15,Rest of Central Region,16 to 20,1.30280768824406,103.900988897666,81 AMBER ROAD THE SHORE RESIDENCES SINGAPORE 439893,MARINE PARADE MRT STATION; TANJONG KATONG MRT STATION,Marine Parade Central Blk 84 (84 Marine Parade Central Market and Food Centre); Dunman Food Centre,Katong Shopping Centre; Katong Square; i12 Katong; Parkway Parade; Roxy Square
ISUITES @ MARSHALL,"1,000,000",613.55,"1,630",Mar-24,MARSHALL ROAD,Resale,Strata,57,"17,544",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05,1.30706456216463,103.900744955945,99 MARSHALL ROAD ISUITES @ MARSHALL SINGAPORE 424894,MARINE PARADE MRT STATION; TANJONG KATONG MRT STATION,Marine Parade Central Blk 84 (84 Marine Parade Central Market and Food Centre); Dunman Food Centre,Katong Shopping Centre; Katong Square; i12 Katong; Parkway Parade; Roxy Square
DUNMAN VIEW,"1,830,000","1,173.28","1,560",Mar-24,HAIG ROAD,Resale,Strata,109,"16,789",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,16 to 20,1.30995369949672,103.897073886398,100 HAIG ROAD DUNMAN VIEW SINGAPORE 438797,DAKOTA MRT STATION; PAYA LEBAR MRT STATION,Haig Road Blk 13/14 (Haig Road Market and Cooked Food Centre); Geylang Serai Market; Dunman Food Centre,Katong Shopping Centre; Roxy Square; City Plaza
K SUITES,"3,400,000","1,646.89","2,064",Mar-24,LORONG K TELOK KURAU,New Sale,Strata,153,"22,222",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05,1.31259475279896,103.907889140249,21 LORONG K TELOK KURAU K SUITES (U/C) SINGAPORE 425617,EUNOS MRT STATION,Eunos Crescent Blk 4A; Dunman Food Centre,Katong Square; i12 Katong
TEMBUSU GRAND,"2,772,000","1,173.28","2,363",Mar-24,JALAN TEMBUSU,New Sale,Strata,109,"25,431",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,06 to 10,1.30564484991169,103.896865551663,92 JALAN TEMBUSU TEMBUSU GRAND (U/C) SINGAPORE 439142,TANJONG KATONG MRT STATION; DAKOTA MRT STATION,Dunman Food Centre,Katong Shopping Centre; Katong Square; i12 Katong; Roxy Square
TIERRA VUE,"3,450,000","1,915.99","1,801",Mar-24,ST. PATRICK'S ROAD,Resale,Strata,178,"19,382",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05,1.30773844361744,103.913791889509,38 SAINT PATRICK'S ROAD TIERRA VUE SINGAPORE 424162,MARINE TERRACE MRT STATION,Marine Terrace Blk 50A (50A Marine Terrace),
GRAND DUNMAN,"4,172,000","1,689.95","2,469",Mar-24,DUNMAN ROAD,New Sale,Strata,157,"26,573",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20,1.30793011957246,103.890384748086,2 DUNMAN ROAD GRAND DUNMAN (U/C) SINGAPORE 439188,DAKOTA MRT STATION; MOUNTBATTEN MRT STATION,Old Airport Road Blk 51 (51 Old Airport Road Food Centre and Shopping Mall); Jalan Batu Blk 4A (Blk 4A Jalan Batu Hawker Centre/Market); Haig Road Blk 13/14 (Haig Road Market and Cooked Food Centre); Kallang Estate Fresh Market and Food Centre,City Plaza
THE BEACON EDGE,"1,270,000",678.13,"1,873",Mar-24,TEMBELING ROAD,Resale,Strata,63,"20,159",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05,1.30713496275586,103.904957655411,250 TEMBELING ROAD THE BEACON EDGE SINGAPORE 423728,MARINE PARADE MRT STATION,Marine Parade Central Blk 84 (84 Marine Parade Central Market and Food Centre); Dunman Food Centre,Katong Shopping Centre; Katong Square; i12 Katong; Parkway Parade; Roxy Square
WATER PLACE,"1,650,000",904.18,"1,825",Mar-24,TANJONG RHU ROAD,Resale,Strata,84,"19,643",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,06 to 10,1.29599038601325,103.872366565317,177 TANJONG RHU ROAD WATER PLACE SINGAPORE 436607,TANJONG RHU MRT STATION; STADIUM MRT STATION,,Kallang Wave Mall; Leisure Park Kallang
THE CONTINUUM,"2,639,000",947.23,"2,786",Mar-24,THIAM SIEW AVENUE,New Sale,Strata,88,"29,989",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10,1.31099710605752,103.895720193717,3 THIAM SIEW AVENUE THE CONTINUUM (U/C) SINGAPORE 436841,PAYA LEBAR MRT STATION; DAKOTA MRT STATION; PAYA LEBAR MRT STATION,Haig Road Blk 13/14 (Haig Road Market and Cooked Food Centre); Geylang Serai Market; Dunman Food Centre,Katong Shopping Centre; Paya Lebar Square; Singpost Centre; City Plaza
LAGUNA PARK,"1,820,000","1,614.6","1,127",Mar-24,MARINE PARADE ROAD,Resale,Strata,150,"12,133",-,Apartment,1,99 yrs lease commencing from 1977,15,Outside Central Region,01 to 05,1.30909263484316,103.929289218137,5000A MARINE PARADE ROAD LAGUNA PARK SINGAPORE 449284,SIGLAP MRT STATION,East Coast Lagoon Food Village,
NATURE MANSIONS,"1,860,000","1,194.8","1,557",Mar-24,LORONG K TELOK KURAU,Resale,Strata,111,"16,757",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05,1.31232627740589,103.910392393976,52 LORONG K TELOK KURAU NATURE MANSIONS SINGAPORE 425780,MARINE TERRACE MRT STATION,Marine Terrace Blk 50A (50A Marine Terrace),i12 Katong
GRAND DUNMAN,"1,411,000",548.96,"2,570",Mar-24,DUNMAN ROAD,New Sale,Strata,51,"27,667",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,01 to 05,1.30793011957246,103.890384748086,2 DUNMAN ROAD GRAND DUNMAN (U/C) SINGAPORE 439188,DAKOTA MRT STATION; MOUNTBATTEN MRT STATION,Old Airport Road Blk 51 (51 Old Airport Road Food Centre and Shopping Mall); Jalan Batu Blk 4A (Blk 4A Jalan Batu Hawker Centre/Market); Haig Road Blk 13/14 (Haig Road Market and Cooked Food Centre); Kallang Estate Fresh Market and Food Centre,City Plaza
SHIRO,"1,308,000",990.29,"1,321",Mar-24,LORONG H TELOK KURAU,Resale,Strata,92,"14,217",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05,1.31541313542995,103.907986439428,38 LORONG H TELOK KURAU SHIRO SINGAPORE 426025,EUNOS MRT STATION; KEMBANGAN MRT STATION,Eunos Crescent Blk 4A; Dunman Food Centre,
TIERRA VUE,"2,300,000","1,227.1","1,874",Mar-24,ST. PATRICK'S ROAD,Resale,Strata,114,"20,175",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05,1.30773844361744,103.913791889509,38 SAINT PATRICK'S ROAD TIERRA VUE SINGAPORE 424162,MARINE TERRACE MRT STATION,Marine Terrace Blk 50A (50A Marine Terrace),
SILVERSEA,"3,300,000","1,528.49","2,159",Mar-24,MARINE PARADE ROAD,Resale,Strata,142,"23,239",-,Condominium,1,99 yrs lease commencing from 2007,15,Rest of Central Region,06 to 10,1.2999959193995,103.903100616491,50 MARINE PARADE ROAD SILVERSEA SINGAPORE 449307,MARINE PARADE MRT STATION; TANJONG KATONG MRT STATION,Marine Parade Central Blk 84 (84 Marine Parade Central Market and Food Centre),Katong Shopping Centre; Katong Square; i12 Katong; Parkway Parade; Roxy Square
THE SEAFRONT ON MEYER,"2,450,000","1,065.64","2,299",Mar-24,MEYER ROAD,Resale,Strata,99,"24,747",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20,1.29688446089582,103.888584074842,57 MEYER ROAD THE SEAFRONT ON MEYER SINGAPORE 437878,KATONG PARK MRT STATION,Jalan Batu Blk 4A (Blk 4A Jalan Batu Hawker Centre/Market),
HAIG ELEVEN,"2,400,000","1,442.38","1,664",Mar-24,HAIG AVENUE,Resale,Strata,134,"17,910",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05,1.30847014866947,103.89952410597,11 HAIG AVENUE HAIG ELEVEN SINGAPORE 438866,MARINE PARADE MRT STATION,Haig Road Blk 13/14 (Haig Road Market and Cooked Food Centre); Geylang Serai Market; Dunman Food Centre,Katong Shopping Centre; Katong Square; i12 Katong; Roxy Square; City Plaza
COTE D'AZUR,"1,900,000","1,108.69","1,714",Mar-24,MARINE PARADE ROAD,Resale,Strata,103,"18,447",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,01 to 05,1.30020054263455,103.903969872762,68 MARINE PARADE ROAD COTE D'AZUR SINGAPORE 449301,MARINE PARADE MRT STATION; TANJONG KATONG MRT STATION,Marine Parade Central Blk 84 (84 Marine Parade Central Market and Food Centre),Katong Shopping Centre; Katong Square; i12 Katong; Parkway Parade; Roxy Square
TIVOLI GRANDE,"2,020,000","1,539.25","1,312",Mar-24,KOON SENG ROAD,Resale,Strata,143,"14,126",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05,1.31265222713663,103.906189486223,126 KOON SENG ROAD TIVOLI GRANDE SINGAPORE 427059,EUNOS MRT STATION,Eunos Crescent Blk 4A; Geylang Serai Market; Dunman Food Centre,Katong Square; i12 Katong; Roxy Square
CLAYDENCE,"1,768,500",785.77,"2,251",Mar-24,STILL ROAD,New Sale,Strata,73,"24,226",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05,1.31350387829733,103.906360666285,99 STILL ROAD CLAYDENCE SINGAPORE 423989,API Error: 502,Eunos Crescent Blk 4A; Geylang Serai Market; Dunman Food Centre,Katong Square; i12 Katong
THE CONTINUUM,"2,626,000",947.23,"2,772",Mar-24,THIAM SIEW AVENUE,New Sale,Strata,88,"29,841",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10,1.31099710605752,103.895720193717,3 THIAM SIEW AVENUE THE CONTINUUM (U/C) SINGAPORE 436841,PAYA LEBAR MRT STATION; DAKOTA MRT STATION; PAYA LEBAR MRT STATION,Haig Road Blk 13/14 (Haig Road Market and Cooked Food Centre); Geylang Serai Market; Dunman Food Centre,Katong Shopping Centre; Paya Lebar Square; Singpost Centre; City Plaza
THE CONTINUUM,"2,896,000","1,065.64","2,718",Mar-24,THIAM SIEW AVENUE,New Sale,Strata,99,"29,253",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10,1.31099710605752,103.895720193717,3 THIAM SIEW AVENUE THE CONTINUUM (U/C) SINGAPORE 436841,PAYA LEBAR MRT STATION; DAKOTA MRT STATION; PAYA LEBAR MRT STATION,Haig Road Blk 13/14 (Haig Road Market and Cooked Food Centre); Geylang Serai Market; Dunman Food Centre,Katong Shopping Centre; Paya Lebar Square; Singpost Centre; City Plaza
THE AZZURO,"2,300,000","1,829.88","1,257",Mar-24,LORONG H TELOK KURAU,Resale,Strata,170,"13,529",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05,1.31721931529554,103.913792041554,113 LORONG H TELOK KURAU THE AZZURO SINGAPORE 426140,KEMBANGAN MRT STATION,,
PEBBLE BAY,"3,620,000","1,894.46","1,911",Mar-24,TANJONG RHU ROAD,Resale,Strata,176,"20,568",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,11 to 15,1.298089024558,103.871049333284,136 TANJONG RHU ROAD PEBBLE BAY SINGAPORE 436921,TANJONG RHU MRT STATION; STADIUM MRT STATION; NICOLL HIGHWAY MRT STATION,Golden Mile Food Centre,Kallang Wave Mall; Leisure Park Kallang
WATER PLACE,"2,200,000","1,216.33","1,809",Mar-24,TANJONG RHU ROAD,Resale,Strata,113,"19,469",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,11 to 15,1.29599038601325,103.872366565317,177 TANJONG RHU ROAD WATER PLACE SINGAPORE 436607,TANJONG RHU MRT STATION; STADIUM MRT STATION,,Kallang Wave Mall; Leisure Park Kallang
SANCTUARY GREEN,"2,800,000","2,723.29","1,028",Mar-24,TANJONG RHU ROAD,Resale,Strata,253,"11,067",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,06 to 10,1.29599148822782,103.870659351612,187 TANJONG RHU ROAD SANCTUARY GREEN SINGAPORE 436925,TANJONG RHU MRT STATION; NICOLL HIGHWAY MRT STATION; STADIUM MRT STATION,,Kallang Wave Mall; Leisure Park Kallang
THE SHORE RESIDENCES,"2,680,000","1,291.68","2,075",Mar-24,AMBER ROAD,Resale,Strata,120,"22,333",-,Condominium,1,103 yrs lease commencing from 2009,15,Rest of Central Region,06 to 10,1.30280768824406,103.900988897666,81 AMBER ROAD THE SHORE RESIDENCES SINGAPORE 439893,MARINE PARADE MRT STATION; TANJONG KATONG MRT STATION,Marine Parade Central Blk 84 (84 Marine Parade Central Market and Food Centre); Dunman Food Centre,Katong Shopping Centre; Katong Square; i12 Katong; Parkway Parade; Roxy Square
GRAND DUNMAN,"3,509,000","1,431.61","2,451",Mar-24,DUNMAN ROAD,New Sale,Strata,133,"26,383",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,06 to 10,1.30793011957246,103.890384748086,2 DUNMAN ROAD GRAND DUNMAN (U/C) SINGAPORE 439188,DAKOTA MRT STATION; MOUNTBATTEN MRT STATION,Old Airport Road Blk 51 (51 Old Airport Road Food Centre and Shopping Mall); Jalan Batu Blk 4A (Blk 4A Jalan Batu Hawker Centre/Market); Haig Road Blk 13/14 (Haig Road Market and Cooked Food Centre); Kallang Estate Fresh Market and Food Centre,City Plaza
THE MAKENA,"2,388,888","1,291.68","1,849",Mar-24,MEYER ROAD,Resale,Strata,120,"19,907",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05,1.2976926630287,103.89444607007,121 MEYER ROAD THE MAKENA SINGAPORE 437932,TANJONG KATONG MRT STATION; KATONG PARK MRT STATION,,
PARKSHORE,"2,000,000","1,001.05","1,998",Mar-24,TANJONG RHU ROAD,Resale,Strata,93,"21,505",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10,1.29673208730621,103.87063419752,201 TANJONG RHU ROAD PARKSHORE SINGAPORE 436917,TANJONG RHU MRT STATION; NICOLL HIGHWAY MRT STATION; STADIUM MRT STATION,,Kallang Wave Mall; Leisure Park Kallang
PARK EAST,"3,380,000","1,969.81","1,716",Mar-24,JALAN TUA KONG,Resale,Strata,183,"18,470",-,Condominium,1,Freehold,15,Outside Central Region,06 to 10,1.34903800663995,103.851998020641,BISHAN EAST NEIGHBOURHOOD PARK,BISHAN MRT STATION; BISHAN MRT STATION,,Junction 8; Junction 8
GRAND DUNMAN,"2,035,000",775.01,"2,626",Mar-24,DUNMAN ROAD,New Sale,Strata,72,"28,264",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,06 to 10,1.30793011957246,103.890384748086,2 DUNMAN ROAD GRAND DUNMAN (U/C) SINGAPORE 439188,DAKOTA MRT STATION; MOUNTBATTEN MRT STATION,Old Airport Road Blk 51 (51 Old Airport Road Food Centre and Shopping Mall); Jalan Batu Blk 4A (Blk 4A Jalan Batu Hawker Centre/Market); Haig Road Blk 13/14 (Haig Road Market and Cooked Food Centre); Kallang Estate Fresh Market and Food Centre,City Plaza
SILVERSEA,"1,838,000",979.52,"1,876",Mar-24,MARINE PARADE ROAD,Resale,Strata,91,"20,198",-,Condominium,1,99 yrs lease commencing from 2007,15,Rest of Central Region,06 to 10,1.2999959193995,103.903100616491,50 MARINE PARADE ROAD SILVERSEA SINGAPORE 449307,MARINE PARADE MRT STATION; TANJONG KATONG MRT STATION,Marine Parade Central Blk 84 (84 Marine Parade Central Market and Food Centre),Katong Shopping Centre; Katong Square; i12 Katong; Parkway Parade; Roxy Square
SEVENTY SAINT PATRICK'S,"2,060,000",936.47,"2,200",Mar-24,ST. PATRICK'S ROAD,Resale,Strata,87,"23,678",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05,1.3083858414971,103.915269409353,70 SAINT PATRICK'S ROAD SEVENTY ST. PATRICKS SINGAPORE 424175,MARINE TERRACE MRT STATION,Marine Terrace Blk 50A (50A Marine Terrace),
GRAND DUNMAN,"3,041,000","1,119.46","2,716",Mar-24,DUNMAN ROAD,New Sale,Strata,104,"29,240",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,06 to 10,1.30793011957246,103.890384748086,2 DUNMAN ROAD GRAND DUNMAN (U/C) SINGAPORE 439188,DAKOTA MRT STATION; MOUNTBATTEN MRT STATION,Old Airport Road Blk 51 (51 Old Airport Road Food Centre and Shopping Mall); Jalan Batu Blk 4A (Blk 4A Jalan Batu Hawker Centre/Market); Haig Road Blk 13/14 (Haig Road Market and Cooked Food Centre); Kallang Estate Fresh Market and Food Centre,City Plaza
ARDOR RESIDENCE,"2,415,000",979.52,"2,465",Mar-24,HAIG ROAD,New Sale,Strata,91,"26,538",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05,1.30641753986541,103.899438706866,181 HAIG ROAD ARDOR RESIDENCE (U/C) SINGAPORE 438780,MARINE PARADE MRT STATION; TANJONG KATONG MRT STATION,Marine Parade Central Blk 84 (84 Marine Parade Central Market and Food Centre); Dunman Food Centre,Katong Shopping Centre; Katong Square; i12 Katong; Parkway Parade; Roxy Square
THE BELVEDERE,"3,000,000","1,302.44","2,303",Mar-24,MEYER ROAD,Resale,Strata,121,"24,793",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10,1.29741052327556,103.887510877311,53 MEYER ROAD THE BELVEDERE SINGAPORE 437876,KATONG PARK MRT STATION,Jalan Batu Blk 4A (Blk 4A Jalan Batu Hawker Centre/Market),
ONE MEYER,"1,800,000",613.55,"2,934",Mar-24,MEYER PLACE,Sub Sale,Strata,57,"31,579",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15,1.29824018210274,103.886163635826,1 MEYER PLACE ONE MEYER SINGAPORE 437988,KATONG PARK MRT STATION; MOUNTBATTEN MRT STATION,Jalan Batu Blk 4A (Blk 4A Jalan Batu Hawker Centre/Market),
THE AMBROSIA,"2,450,000","1,474.67","1,661",Mar-24,LORONG N TELOK KURAU,Resale,Strata,137,"17,883",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05,1.31036560075556,103.916633279484,106 LORONG N TELOK KURAU THE AMBROSIA SINGAPORE 425261,MARINE TERRACE MRT STATION,Marine Terrace Blk 50A (50A Marine Terrace),
TEMBUSU GRAND,"2,903,000","1,173.28","2,474",Mar-24,JALAN TEMBUSU,New Sale,Strata,109,"26,633",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20,1.30564484991169,103.896865551663,92 JALAN TEMBUSU TEMBUSU GRAND (U/C) SINGAPORE 439142,TANJONG KATONG MRT STATION; DAKOTA MRT STATION,Dunman Food Centre,Katong Shopping Centre; Katong Square; i12 Katong; Roxy Square
TEMBELING CENTRE,"3,000,000","2,152.8","1,394",Mar-24,TEMBELING ROAD,Resale,Strata,200,"15,000",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05,1.30646586931309,103.905318255744,252 TEMBELING ROAD TEMBELING CENTRE SINGAPORE 423731,MARINE PARADE MRT STATION,Marine Parade Central Blk 84 (84 Marine Parade Central Market and Food Centre); Dunman Food Centre,Katong Shopping Centre; Katong Square; i12 Katong; Parkway Parade; Roxy Square
SEASIDE RESIDENCES,"1,190,000",505.91,"2,352",Mar-24,SIGLAP LINK,Resale,Strata,47,"25,319",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,21 to 25,1.30741289729613,103.926676412664,18 SIGLAP LINK SEASIDE RESIDENCES SINGAPORE 448873,SIGLAP MRT STATION,East Coast Lagoon Food Village,
GRAND DUNMAN,"2,078,000",775.01,"2,681",Mar-24,DUNMAN ROAD,New Sale,Strata,72,"28,861",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,01 to 05,1.30793011957246,103.890384748086,2 DUNMAN ROAD GRAND DUNMAN (U/C) SINGAPORE 439188,DAKOTA MRT STATION; MOUNTBATTEN MRT STATION,Old Airport Road Blk 51 (51 Old Airport Road Food Centre and Shopping Mall); Jalan Batu Blk 4A (Blk 4A Jalan Batu Hawker Centre/Market); Haig Road Blk 13/14 (Haig Road Market and Cooked Food Centre); Kallang Estate Fresh Market and Food Centre,City Plaza
GRAND DUNMAN,"2,251,000",775.01,"2,904",Mar-24,DUNMAN ROAD,New Sale,Strata,72,"31,264",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20,1.30793011957246,103.890384748086,2 DUNMAN ROAD GRAND DUNMAN (U/C) SINGAPORE 439188,DAKOTA MRT STATION; MOUNTBATTEN MRT STATION,Old Airport Road Blk 51 (51 Old Airport Road Food Centre and Shopping Mall); Jalan Batu Blk 4A (Blk 4A Jalan Batu Hawker Centre/Market); Haig Road Blk 13/14 (Haig Road Market and Cooked Food Centre); Kallang Estate Fresh Market and Food Centre,City Plaza
TEMBUSU GRAND,"2,456,000",990.29,"2,480",Mar-24,JALAN TEMBUSU,New Sale,Strata,92,"26,696",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,11 to 15,1.30564484991169,103.896865551663,92 JALAN TEMBUSU TEMBUSU GRAND (U/C) SINGAPORE 439142,TANJONG KATONG MRT STATION; DAKOTA MRT STATION,Dunman Food Centre,Katong Shopping Centre; Katong Square; i12 Katong; Roxy Square
