Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level,Latitude,Longitude,Full Address,Nearest MRT Stations,Nearby Hawker Centers,Shopping Malls Within Radius of 1km
FIORENZA,"1,270,000",839.59,"1,513",Aug-25,FLORENCE ROAD,Resale,Strata,78,"16,282",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05,1.36362256925727,103.885979254519,42 FLORENCE ROAD FIORENZA SINGAPORE 549576,KOVAN MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),Heartland Mall; Hougang 1; Hougang Rivercourt
WATERTOWN,"965,000",581.26,"1,660",Aug-25,PUNGGOL CENTRAL,Resale,Strata,54,"17,870",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15,1.40592308489822,103.901923944038,71 PUNGGOL CENTRAL WATERTOWN SINGAPORE 828755,PUNGGOL LRT STATION; PUNGGOL MRT STATION; SUMANG LRT STATION; SOO TECK LRT STATION; SAM KEE LRT STATION; NIBONG LRT STATION; DAMAI LRT STATION; COVE LRT STATION; TECK LEE LRT STATION,One Punggol Hawker Centre,Waterway Point
THE MINTON,"2,138,000","1,216.33","1,758",Aug-25,HOUGANG STREET 11,Resale,Strata,113,"18,920",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15,1.35286278249502,103.881483192765,12B HOUGANG STREET 11 THE MINTON SINGAPORE 534073,KOVAN MRT STATION; SERANGOON MRT STATION; SERANGOON MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Hougang Ave 1 Blk 105 (Hougang 105 Hainanese Village Centre),Heartland Mall; Upper Serangoon Shopping Centre
D'ZIRE,"795,000",516.67,"1,539",Aug-25,ROBEY CRESCENT,Resale,Strata,48,"16,563",-,Apartment,1,999 yrs lease commencing from 1875,19,Outside Central Region,01 to 05,1.36832364019818,103.882166255455,12 ROBEY CRESCENT D'ZIRE SINGAPORE 546290,KOVAN MRT STATION,Ci Yuan Hawker Centre,
THE GARDEN RESIDENCES,"1,170,000",613.55,"1,907",Aug-25,SERANGOON NORTH VIEW,Resale,Strata,57,"20,526",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,11 to 15,1.36620695987025,103.870405307735,1 SERANGOON NORTH VIEW THE GARDEN RESIDENCES SINGAPORE 554343,,Serangoon Garden Market; Chomp Chomp Food Centre,myVillage At Serangoon Garden
THE GARDEN RESIDENCES,"830,000",452.09,"1,836",Aug-25,SERANGOON NORTH VIEW,Resale,Strata,42,"19,762",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,11 to 15,1.36620695987025,103.870405307735,1 SERANGOON NORTH VIEW THE GARDEN RESIDENCES SINGAPORE 554343,,Serangoon Garden Market; Chomp Chomp Food Centre,myVillage At Serangoon Garden
AFFINITY AT SERANGOON,"2,638,888","1,453.14","1,816",Aug-25,SERANGOON NORTH AVENUE 1,Resale,Strata,135,"19,547",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05,1.36618702976306,103.873674807486,26 SERANGOON NORTH AVENUE 1 AFFINITY AT SERANGOON SINGAPORE 554340,,Serangoon Garden Market; Chomp Chomp Food Centre,myVillage At Serangoon Garden
JEWEL @ BUANGKOK,"1,265,000",721.19,"1,754",Aug-25,COMPASSVALE BOW,Resale,Strata,67,"18,881",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15,1.38050775421389,103.89205359585,89 COMPASSVALE BOW JEWEL @ BUANGKOK SINGAPORE 544687,BUANGKOK MRT STATION; RANGGUNG LRT STATION; RENJONG LRT STATION,Buangkok Hawker Centre,Hougang Mall; Hougang Green Shopping Mall
BARTLEY RESIDENCES,"1,418,888",796.54,"1,781",Aug-25,LORONG HOW SUN,Resale,Strata,74,"19,174",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20,1.34313292040619,103.881774325529,3 LORONG HOW SUN BARTLEY RESIDENCES SINGAPORE 536560,BARTLEY MRT STATION,,
CHUAN PARK,"2,034,200",731.95,"2,779",Aug-25,LORONG CHUAN,New Sale,Strata,68,"29,915",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20,1.35175388172711,103.858086195677,CHUAN LANE PARK,LORONG CHUAN MRT STATION; BISHAN MRT STATION,,
THE FLORENCE RESIDENCES,"1,550,000",936.47,"1,655",Aug-25,HOUGANG AVENUE 2,Resale,Strata,87,"17,816",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10,1.36752903669964,103.885891297269,95 HOUGANG AVENUE 2 THE FLORENCE RESIDENCES SINGAPORE 533754,KOVAN MRT STATION; HOUGANG MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Ci Yuan Hawker Centre,Heartland Mall
THE GARDEN RESIDENCES,"1,983,000","1,162.51","1,706",Aug-25,SERANGOON NORTH VIEW,Resale,Strata,108,"18,361",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,11 to 15,1.36620695987025,103.870405307735,1 SERANGOON NORTH VIEW THE GARDEN RESIDENCES SINGAPORE 554343,,Serangoon Garden Market; Chomp Chomp Food Centre,myVillage At Serangoon Garden
NOUVELLE PARK,"1,818,000","1,496.2","1,215",Aug-25,POH HUAT ROAD WEST,Resale,Strata,139,"13,079",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05,1.36723934516985,103.877869108023,133 POH HUAT ROAD WEST NOUVELLE PARK SINGAPORE 546685,,,
RIVERFRONT RESIDENCES,"780,000",462.85,"1,685",Aug-25,HOUGANG AVENUE 7,Resale,Strata,43,"18,140",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10,1.37017075252236,103.899998611766,41 HOUGANG AVENUE 7 RIVERFRONT RESIDENCES SINGAPORE 533813,HOUGANG MRT STATION,,Hougang Mall
KINGSFORD WATERBAY,"1,570,000","1,108.69","1,416",Aug-25,UPPER SERANGOON VIEW,Resale,Strata,103,"15,243",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,16 to 20,1.37578156689291,103.904196137886,80 UPPER SERANGOON VIEW KINGSFORD WATERBAY SINGAPORE 533878,KANGKAR LRT STATION,,
KOVAN RESIDENCES,"2,480,000","1,259.39","1,969",Aug-25,KOVAN ROAD,Resale,Strata,117,"21,197",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10,1.36156729111649,103.885363752044,1 KOVAN ROAD KOVAN RESIDENCES SINGAPORE 544915,KOVAN MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Hougang Ave 1 Blk 105 (Hougang 105 Hainanese Village Centre),Heartland Mall; Hougang 1
WATERTOWN,"1,030,000",570.49,"1,805",Aug-25,PUNGGOL CENTRAL,Resale,Strata,53,"19,434",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15,1.40592308489822,103.901923944038,71 PUNGGOL CENTRAL WATERTOWN SINGAPORE 828755,PUNGGOL LRT STATION; PUNGGOL MRT STATION; SUMANG LRT STATION; SOO TECK LRT STATION; SAM KEE LRT STATION; NIBONG LRT STATION; DAMAI LRT STATION; COVE LRT STATION; TECK LEE LRT STATION,One Punggol Hawker Centre,Waterway Point
KOVAN RESIDENCES,"2,428,000","1,259.39","1,928",Aug-25,KOVAN ROAD,Resale,Strata,117,"20,752",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10,1.36156729111649,103.885363752044,1 KOVAN ROAD KOVAN RESIDENCES SINGAPORE 544915,KOVAN MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Hougang Ave 1 Blk 105 (Hougang 105 Hainanese Village Centre),Heartland Mall; Hougang 1
D'PAVILION,"1,640,000","1,130.22","1,451",Aug-25,UPPER SERANGOON ROAD,Resale,Strata,105,"15,619",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05,1.35632310011079,103.880402296473,803 UPPER SERANGOON ROAD D'PAVILION SINGAPORE 534163,KOVAN MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),Heartland Mall; Upper Serangoon Shopping Centre
CHUAN PARK,"3,626,400","1,388.56","2,612",Aug-25,LORONG CHUAN,New Sale,Strata,129,"28,112",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10,1.35175388172711,103.858086195677,CHUAN LANE PARK,LORONG CHUAN MRT STATION; BISHAN MRT STATION,,
RIVERFRONT RESIDENCES,"1,930,000","1,108.69","1,741",Aug-25,HOUGANG AVENUE 7,Resale,Strata,103,"18,738",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05,1.37017075252236,103.899998611766,41 HOUGANG AVENUE 7 RIVERFRONT RESIDENCES SINGAPORE 533813,HOUGANG MRT STATION,,Hougang Mall
PARC VERA,"1,150,000",785.77,"1,464",Aug-25,HOUGANG STREET 32,Resale,Strata,73,"15,753",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10,1.36421756850565,103.895052405803,10 HOUGANG STREET 32 PARC VERA SINGAPORE 534037,HOUGANG MRT STATION,,Hougang Mall; Hougang Rivercourt
THE GARDEN RESIDENCES,"1,515,000",796.54,"1,902",Aug-25,SERANGOON NORTH VIEW,Resale,Strata,74,"20,473",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,11 to 15,1.36620695987025,103.870405307735,1 SERANGOON NORTH VIEW THE GARDEN RESIDENCES SINGAPORE 554343,,Serangoon Garden Market; Chomp Chomp Food Centre,myVillage At Serangoon Garden
CHUAN PARK,"2,720,800","1,033.34","2,633",Aug-25,LORONG CHUAN,New Sale,Strata,96,"28,342",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,01 to 05,1.35175388172711,103.858086195677,CHUAN LANE PARK,LORONG CHUAN MRT STATION; BISHAN MRT STATION,,
COMPASS HEIGHTS,"1,698,000","1,323.97","1,283",Aug-25,SENGKANG SQUARE,Resale,Strata,123,"13,805",-,Apartment,1,99 yrs lease commencing from 2000,19,Outside Central Region,11 to 15,1.39135111898229,103.895997534531,9 SENGKANG SQUARE COMPASS HEIGHTS SINGAPORE 545075,SENGKANG LRT STATION; SENGKANG MRT STATION; CHENG LIM LRT STATION; COMPASSVALE LRT STATION; RENJONG LRT STATION; RANGGUNG LRT STATION; FARMWAY LRT STATION; BUANGKOK MRT STATION,Buangkok Hawker Centre,Compass One; Rivervale Mall; Rivervale Plaza
SUNSHINE LODGE,"960,000",785.77,"1,222",Aug-25,UPPER SERANGOON ROAD,Resale,Strata,73,"13,151",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05,1.34531588501516,103.871398582883,510 UPPER SERANGOON ROAD SUNSHINE LODGE SINGAPORE 534530,SERANGOON MRT STATION; SERANGOON MRT STATION; WOODLEIGH MRT STATION; BARTLEY MRT STATION,Woodleigh Village Hawker Centre,NEX
THE FLORENCE RESIDENCES,"1,100,000",635.08,"1,732",Aug-25,HOUGANG AVENUE 2,Resale,Strata,59,"18,644",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10,1.36752903669964,103.885891297269,95 HOUGANG AVENUE 2 THE FLORENCE RESIDENCES SINGAPORE 533754,KOVAN MRT STATION; HOUGANG MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Ci Yuan Hawker Centre,Heartland Mall
KINGSFORD WATERBAY,"721,000",484.38,"1,489",Aug-25,UPPER SERANGOON VIEW,Resale,Strata,45,"16,022",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05,1.37578156689291,103.904196137886,80 UPPER SERANGOON VIEW KINGSFORD WATERBAY SINGAPORE 533878,KANGKAR LRT STATION,,
WATERTOWN,"880,000",527.44,"1,668",Aug-25,PUNGGOL CENTRAL,Resale,Strata,49,"17,959",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10,1.40592308489822,103.901923944038,71 PUNGGOL CENTRAL WATERTOWN SINGAPORE 828755,PUNGGOL LRT STATION; PUNGGOL MRT STATION; SUMANG LRT STATION; SOO TECK LRT STATION; SAM KEE LRT STATION; NIBONG LRT STATION; DAMAI LRT STATION; COVE LRT STATION; TECK LEE LRT STATION,One Punggol Hawker Centre,Waterway Point
THE SUNNYDALE,"2,138,000","1,517.72","1,409",Aug-25,SERANGOON AVENUE 3,Resale,Strata,141,"15,163",-,Condominium,1,99 yrs lease commencing from 1997,19,Outside Central Region,01 to 05,1.34858741668021,103.867524716657,23 SERANGOON AVENUE 3 THE SUNNYDALE SINGAPORE 556125,LORONG CHUAN MRT STATION; SERANGOON MRT STATION; SERANGOON MRT STATION,,NEX
KOVAN MELODY,"1,500,000",904.18,"1,659",Aug-25,KOVAN ROAD,Resale,Strata,84,"17,857",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,06 to 10,1.36009878643944,103.883642577066,21 KOVAN ROAD KOVAN MELODY SINGAPORE 548192,KOVAN MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Hougang Ave 1 Blk 105 (Hougang 105 Hainanese Village Centre),Heartland Mall; Hougang 1; Upper Serangoon Shopping Centre
AFFINITY AT SERANGOON,"1,025,000",613.55,"1,671",Aug-25,SERANGOON NORTH AVENUE 1,Resale,Strata,57,"17,982",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05,1.36618702976306,103.873674807486,26 SERANGOON NORTH AVENUE 1 AFFINITY AT SERANGOON SINGAPORE 554340,,Serangoon Garden Market; Chomp Chomp Food Centre,myVillage At Serangoon Garden
KINGSFORD WATERBAY,"1,200,000",850.36,"1,411",Aug-25,UPPER SERANGOON VIEW,Resale,Strata,79,"15,190",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10,1.37578156689291,103.904196137886,80 UPPER SERANGOON VIEW KINGSFORD WATERBAY SINGAPORE 533878,KANGKAR LRT STATION,,
BOATHOUSE RESIDENCES,"2,150,000","1,463.9","1,469",Aug-25,UPPER SERANGOON VIEW,Resale,Strata,136,"15,809",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10,1.37550739111956,103.902779987401,29 UPPER SERANGOON VIEW BOATHOUSE RESIDENCES SINGAPORE 534044,KANGKAR LRT STATION,,
RIVERFRONT RESIDENCES,"1,630,000",871.88,"1,870",Aug-25,HOUGANG AVENUE 7,Resale,Strata,81,"20,123",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15,1.37017075252236,103.899998611766,41 HOUGANG AVENUE 7 RIVERFRONT RESIDENCES SINGAPORE 533813,HOUGANG MRT STATION,,Hougang Mall
KINGSFORD WATERBAY,"1,205,000",861.12,"1,399",Aug-25,UPPER SERANGOON VIEW,Resale,Strata,80,"15,063",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10,1.37578156689291,103.904196137886,80 UPPER SERANGOON VIEW KINGSFORD WATERBAY SINGAPORE 533878,KANGKAR LRT STATION,,
RIVERFRONT RESIDENCES,"790,000",462.85,"1,707",Aug-25,HOUGANG AVENUE 7,Resale,Strata,43,"18,372",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15,1.37017075252236,103.899998611766,41 HOUGANG AVENUE 7 RIVERFRONT RESIDENCES SINGAPORE 533813,HOUGANG MRT STATION,,Hougang Mall
AFFINITY AT SERANGOON,"933,000",538.2,"1,734",Aug-25,SERANGOON NORTH AVENUE 1,Resale,Strata,50,"18,660",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10,1.36618702976306,103.873674807486,26 SERANGOON NORTH AVENUE 1 AFFINITY AT SERANGOON SINGAPORE 554340,,Serangoon Garden Market; Chomp Chomp Food Centre,myVillage At Serangoon Garden
RIO VISTA,"2,615,000","2,464.96","1,061",Aug-25,UPPER SERANGOON VIEW,Resale,Strata,229,"11,419",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,16 to 20,1.37261431320348,103.901044407254,24 UPPER SERANGOON VIEW RIO VISTA SINGAPORE 534205,HOUGANG MRT STATION,,Hougang Mall
KOVAN GRANDEUR,"663,800",430.56,"1,542",Aug-25,TAMPINES ROAD,Resale,Strata,40,"16,595",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05,1.36074531809769,103.891985875555,118 TAMPINES ROAD KOVAN GRANDEUR SINGAPORE 535193,KOVAN MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Hougang Ave 1 Blk 105 (Hougang 105 Hainanese Village Centre),Heartland Mall; Hougang 1; Hougang Rivercourt
BOTANIQUE AT BARTLEY,"2,208,888",958,"2,306",Aug-25,UPPER PAYA LEBAR ROAD,Resale,Strata,89,"24,819",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10,1.34286199004577,103.88260647489,223 UPPER PAYA LEBAR ROAD BOTANIQUE AT BARTLEY SINGAPORE 533874,BARTLEY MRT STATION,,
THE FLORENCE RESIDENCES,"935,000",527.44,"1,773",Aug-25,HOUGANG AVENUE 2,Resale,Strata,49,"19,082",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15,1.36752903669964,103.885891297269,95 HOUGANG AVENUE 2 THE FLORENCE RESIDENCES SINGAPORE 533754,KOVAN MRT STATION; HOUGANG MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Ci Yuan Hawker Centre,Heartland Mall
A TREASURE TROVE,"1,888,000","1,205.57","1,566",Aug-25,PUNGGOL WALK,Resale,Strata,112,"16,857",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05,1.40521350728059,103.899476595974,66 PUNGGOL WALK A TREASURE TROVE SINGAPORE 828783,SOO TECK LRT STATION; PUNGGOL MRT STATION; PUNGGOL LRT STATION; SUMANG LRT STATION; NIBONG LRT STATION; SAM KEE LRT STATION; COVE LRT STATION,One Punggol Hawker Centre,Waterway Point
RIVER ISLES,"1,340,000",893.41,"1,500",Aug-25,EDGEDALE PLAINS,Resale,Strata,83,"16,145",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10,1.39754493978614,103.912949838487,52 EDGEDALE PLAINS RIVER ISLES SINGAPORE 828820,CORAL EDGE LRT STATION; KADALOOR LRT STATION; MERIDIAN LRT STATION; RIVIERA LRT STATION; OASIS LRT STATION; COVE LRT STATION; DAMAI LRT STATION,,Oasis Terraces; Punggol Plaza
BARTLEY RESIDENCES,"2,760,000","1,797.59","1,535",Aug-25,LORONG HOW SUN,Resale,Strata,167,"16,527",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20,1.34313292040619,103.881774325529,3 LORONG HOW SUN BARTLEY RESIDENCES SINGAPORE 536560,BARTLEY MRT STATION,,
JEWEL @ BUANGKOK,"1,280,000",775.01,"1,652",Aug-25,COMPASSVALE BOW,Resale,Strata,72,"17,778",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15,1.38050775421389,103.89205359585,89 COMPASSVALE BOW JEWEL @ BUANGKOK SINGAPORE 544687,BUANGKOK MRT STATION; RANGGUNG LRT STATION; RENJONG LRT STATION,Buangkok Hawker Centre,Hougang Mall; Hougang Green Shopping Mall
SUITES @ PAYA LEBAR,"660,000",376.74,"1,752",Aug-25,UPPER PAYA LEBAR ROAD,Resale,Strata,35,"18,857",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05,1.35039657607709,103.880230544693,420 UPPER PAYA LEBAR ROAD SUITES @ PAYA LEBAR SINGAPORE 534049,SERANGOON MRT STATION; SERANGOON MRT STATION; BARTLEY MRT STATION,,NEX; Upper Serangoon Shopping Centre
THE LUXURIE,"2,120,888","1,313.21","1,615",Aug-25,COMPASSVALE ROAD,Resale,Strata,122,"17,384",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05,1.38926443943236,103.896575260269,29 COMPASSVALE ROAD THE LUXURIE SINGAPORE 544758,SENGKANG LRT STATION; SENGKANG MRT STATION; RANGGUNG LRT STATION; COMPASSVALE LRT STATION; RENJONG LRT STATION; BUANGKOK MRT STATION; CHENG LIM LRT STATION; KANGKAR LRT STATION; BAKAU LRT STATION,Buangkok Hawker Centre,Compass One; Rivervale Mall; Rivervale Plaza
BARTLEY RESIDENCES,"1,851,888","1,097.93","1,687",Aug-25,LORONG HOW SUN,Resale,Strata,102,"18,156",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05,1.34313292040619,103.881774325529,3 LORONG HOW SUN BARTLEY RESIDENCES SINGAPORE 536560,BARTLEY MRT STATION,,
CHERRY GARDENS,"1,880,000","2,163.56",869,Aug-25,LORONG LEW LIAN,Resale,Strata,201,"9,353",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,01 to 05,1.35002879580504,103.878726357571,61 LORONG LEW LIAN CHERRY GARDENS SINGAPORE 536491,SERANGOON MRT STATION; SERANGOON MRT STATION; BARTLEY MRT STATION,,NEX; Upper Serangoon Shopping Centre
JEWEL @ BUANGKOK,"1,300,000",839.59,"1,548",Aug-25,COMPASSVALE BOW,Resale,Strata,78,"16,667",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05,1.38050775421389,103.89205359585,89 COMPASSVALE BOW JEWEL @ BUANGKOK SINGAPORE 544687,BUANGKOK MRT STATION; RANGGUNG LRT STATION; RENJONG LRT STATION,Buangkok Hawker Centre,Hougang Mall; Hougang Green Shopping Mall
TERRASSE,"1,355,000",850.36,"1,593",Aug-25,TERRASSE LANE,Resale,Strata,79,"17,152",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05,1.36862891294021,103.876930253453,37 TERRASSE LANE TERRASSE SINGAPORE 544782,,Ci Yuan Hawker Centre,
KINGSFORD WATERBAY,"1,008,000",678.13,"1,486",Aug-25,UPPER SERANGOON VIEW,Resale,Strata,63,"16,000",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15,1.37578156689291,103.904196137886,80 UPPER SERANGOON VIEW KINGSFORD WATERBAY SINGAPORE 533878,KANGKAR LRT STATION,,
THE TEMBUSU,"3,000,008","1,367.03","2,195",Aug-25,TAMPINES ROAD,Resale,Strata,127,"23,622",-,Condominium,1,Freehold,19,Outside Central Region,16 to 20,1.36187269113877,103.889556688521,107A TAMPINES ROAD THE TEMBUSU SINGAPORE 534009,KOVAN MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Hougang Ave 1 Blk 105 (Hougang 105 Hainanese Village Centre),Heartland Mall; Hougang 1; Hougang Rivercourt
AFFINITY AT SERANGOON,"1,440,000",731.95,"1,967",Aug-25,SERANGOON NORTH AVENUE 1,Resale,Strata,68,"21,176",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05,1.36618702976306,103.873674807486,26 SERANGOON NORTH AVENUE 1 AFFINITY AT SERANGOON SINGAPORE 554340,,Serangoon Garden Market; Chomp Chomp Food Centre,myVillage At Serangoon Garden
RIVERSOUND RESIDENCE,"1,050,000",753.48,"1,394",Aug-25,SENGKANG EAST AVENUE,Resale,Strata,70,"15,000",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10,1.38118486664752,103.902575398366,3 SENGKANG EAST AVENUE RIVERSOUND RESIDENCE SINGAPORE 544813,KANGKAR LRT STATION; RANGGUNG LRT STATION; BAKAU LRT STATION,,Rivervale Plaza
REGENTVILLE,"1,358,000","1,151.75","1,179",Aug-25,HOUGANG STREET 92,Resale,Strata,107,"12,692",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,11 to 15,1.37459250181609,103.877986399913,6 HOUGANG STREET 92 REGENT VILLE SINGAPORE 538685,,Ci Yuan Hawker Centre,
AFFINITY AT SERANGOON,"1,560,000",850.36,"1,835",Aug-25,SERANGOON NORTH AVENUE 1,Resale,Strata,79,"19,747",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05,1.36618702976306,103.873674807486,26 SERANGOON NORTH AVENUE 1 AFFINITY AT SERANGOON SINGAPORE 554340,,Serangoon Garden Market; Chomp Chomp Food Centre,myVillage At Serangoon Garden
AFFINITY AT SERANGOON,"2,160,000","1,151.75","1,875",Aug-25,SERANGOON NORTH AVENUE 1,Resale,Strata,107,"20,187",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05,1.36618702976306,103.873674807486,26 SERANGOON NORTH AVENUE 1 AFFINITY AT SERANGOON SINGAPORE 554340,,Serangoon Garden Market; Chomp Chomp Food Centre,myVillage At Serangoon Garden
THE FLORENCE RESIDENCES,"1,818,000",925.7,"1,964",Aug-25,HOUGANG AVENUE 2,Resale,Strata,86,"21,140",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10,1.36752903669964,103.885891297269,95 HOUGANG AVENUE 2 THE FLORENCE RESIDENCES SINGAPORE 533754,KOVAN MRT STATION; HOUGANG MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Ci Yuan Hawker Centre,Heartland Mall
