Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Area (SQM),Unit Price ($ PSM),Latitude,Longitude,Full Address,Dist to CBD in Km,Sale Months Since Sep 2025,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km,Floor_Level_Category,Type_of_Sale_Encoded,Property_Type_Encoded,Market_Segment_Encoded
THE CLIFT,1010000.0,527.44,1915.0,2024-10-01,49.0,20612.0,1.27940014288617,103.847329579148,21 MCCALLUM STREET THE CLIFT SINGAPORE 069047,0.5703586938154668,11.0,14,7,7,11,3,11,3,1,0,0
MARINA BAY RESIDENCES,3900000.0,1636.13,2384.0,2024-10-01,152.0,25658.0,1.279625798918,103.854987203774,18 MARINA BOULEVARD MARINA BAY RESIDENCES SINGAPORE 018980,0.579752502595426,11.0,8,2,4,10,2,8,6,1,1,0
MARINA BAY RESIDENCES,2420000.0,1054.87,2294.0,2024-10-01,98.0,24694.0,1.279625798918,103.854987203774,18 MARINA BOULEVARD MARINA BAY RESIDENCES SINGAPORE 018980,0.579752502595426,11.0,8,2,4,10,2,8,3,1,1,0
MARINA BAY SUITES,3120000.0,1625.36,1920.0,2024-10-01,151.0,20662.0,1.28034497999593,103.852143277672,3 CENTRAL BOULEVARD MARINA BAY SUITES SINGAPORE 018965,0.3199650636261502,11.0,12,4,3,11,4,11,11,1,1,0
PEOPLE'S PARK CENTRE,2200000.0,2411.14,912.0,2024-10-01,224.0,9821.0,1.28577009981805,103.843980122838,101 UPPER CROSS STREET PEOPLE'S PARK CENTRE SINGAPORE 058357,0.8391541833080802,11.0,10,7,4,13,6,13,3,1,0,1
PEOPLE'S PARK COMPLEX,1200000.0,1119.46,1072.0,2024-10-01,104.0,11538.0,1.28413397178419,103.842519972666,1 PARK ROAD PEOPLE'S PARK COMPLEX SINGAPORE 059108,0.9520502530820631,11.0,11,8,4,13,7,13,5,1,0,1
MARINA BAY RESIDENCES,1460000.0,710.42,2055.0,2024-10-01,66.0,22121.0,1.279625798918,103.854987203774,18 MARINA BOULEVARD MARINA BAY RESIDENCES SINGAPORE 018980,0.579752502595426,11.0,8,2,4,10,2,8,2,1,1,0
EMERALD GARDEN,2230000.0,947.23,2354.0,2024-10-01,88.0,25341.0,1.28154862924483,103.846472570061,33 CLUB STREET EMERALD GARDEN SINGAPORE 069415,0.5288064251741553,11.0,13,7,7,12,5,13,2,1,1,1
MARINA BAY RESIDENCES,1825000.0,731.95,2493.0,2024-10-01,68.0,26838.0,1.279625798918,103.854987203774,18 MARINA BOULEVARD MARINA BAY RESIDENCES SINGAPORE 018980,0.579752502595426,11.0,8,2,4,10,2,8,11,1,1,0
THE CLIFT,1028000.0,527.44,1949.0,2024-10-01,49.0,20980.0,1.27940014288617,103.847329579148,21 MCCALLUM STREET THE CLIFT SINGAPORE 069047,0.5703586938154668,11.0,14,7,7,11,3,11,5,1,0,0
THE SAIL @ MARINA BAY,1350000.0,613.55,2200.0,2024-10-01,57.0,23684.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,11.0,11,4,3,11,4,12,12,1,0,0
THE SAIL @ MARINA BAY,1650000.0,861.12,1916.0,2024-09-01,80.0,20625.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,12.0,11,4,3,11,4,12,11,1,0,0
MARINA ONE RESIDENCES,1550000.0,753.48,2057.0,2024-09-01,70.0,22143.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,12.0,10,2,3,8,2,7,6,1,0,0
THE SAIL @ MARINA BAY,1600000.0,861.12,1858.0,2024-09-01,80.0,20000.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,12.0,11,4,3,11,4,12,8,1,0,0
THE SAIL @ MARINA BAY,1100000.0,613.55,1793.0,2024-09-01,57.0,19298.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,12.0,11,4,3,11,4,12,2,1,0,0
THE SAIL @ MARINA BAY,2533888.0,1313.21,1930.0,2024-09-01,122.0,20770.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,12.0,11,4,3,11,4,12,7,1,0,0
MARINA BAY SUITES,4000000.0,2055.92,1946.0,2024-09-01,191.0,20942.0,1.28034497999593,103.852143277672,3 CENTRAL BOULEVARD MARINA BAY SUITES SINGAPORE 018965,0.3199650636261502,12.0,12,4,3,11,4,11,9,1,1,0
MARINA BAY RESIDENCES,3850000.0,1636.13,2353.0,2024-09-01,152.0,25329.0,1.279625798918,103.854987203774,18 MARINA BOULEVARD MARINA BAY RESIDENCES SINGAPORE 018980,0.579752502595426,12.0,8,2,4,10,2,8,10,1,1,0
THE SAIL @ MARINA BAY,4000000.0,2185.09,1831.0,2024-09-01,203.0,19704.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,12.0,11,4,3,11,4,12,9,1,0,0
THE SAIL @ MARINA BAY,1560000.0,688.9,2264.0,2024-09-01,64.0,24375.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,12.0,11,4,3,11,4,12,6,1,0,0
ONE SHENTON,1948000.0,1097.93,1774.0,2024-09-01,102.0,19098.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,12.0,13,6,4,11,4,11,6,1,0,0
V ON SHENTON,1880000.0,1033.34,1819.0,2024-09-01,96.0,19583.0,1.27708340707631,103.849181343548,5A SHENTON WAY V ON SHENTON SINGAPORE 068814,0.6848200152650349,12.0,11,6,4,9,3,9,2,1,0,0
THE SAIL @ MARINA BAY,4500888.0,2077.45,2167.0,2024-09-01,193.0,23321.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,12.0,11,4,3,11,4,12,8,1,0,0
ONE SHENTON,2030000.0,1173.28,1730.0,2024-09-01,109.0,18624.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,12.0,13,6,4,11,4,11,2,1,0,0
THE SAIL @ MARINA BAY,1254900.0,613.55,2045.0,2024-09-01,57.0,22016.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,12.0,11,4,3,11,4,12,9,1,0,0
THE SAIL @ MARINA BAY,2420000.0,1313.21,1843.0,2024-09-01,122.0,19836.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,12.0,11,4,3,11,4,12,5,1,0,0
THE SAIL @ MARINA BAY,1270000.0,667.37,1903.0,2024-09-01,62.0,20484.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,12.0,11,4,3,11,4,12,12,1,0,0
MARINA BAY RESIDENCES,3800000.0,1636.13,2323.0,2024-08-01,152.0,25000.0,1.279625798918,103.854987203774,18 MARINA BOULEVARD MARINA BAY RESIDENCES SINGAPORE 018980,0.579752502595426,13.0,8,2,4,10,2,8,6,1,1,0
THE CLIFT,1055000.0,505.91,2085.0,2024-08-01,47.0,22447.0,1.27940014288617,103.847329579148,21 MCCALLUM STREET THE CLIFT SINGAPORE 069047,0.5703586938154668,13.0,14,7,7,11,3,11,6,1,0,0
THE SAIL @ MARINA BAY,1644000.0,688.9,2386.0,2024-08-01,64.0,25688.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,13.0,11,4,3,11,4,12,11,1,0,0
MARINA BAY RESIDENCES,3800000.0,1636.13,2323.0,2024-08-01,152.0,25000.0,1.279625798918,103.854987203774,18 MARINA BOULEVARD MARINA BAY RESIDENCES SINGAPORE 018980,0.579752502595426,13.0,8,2,4,10,2,8,9,1,1,0
ONE SHENTON,1200000.0,613.55,1956.0,2024-08-01,57.0,21053.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,13.0,13,6,4,11,4,11,5,1,0,0
MARINA BAY RESIDENCES,1500000.0,721.19,2080.0,2024-08-01,67.0,22388.0,1.279625798918,103.854987203774,18 MARINA BOULEVARD MARINA BAY RESIDENCES SINGAPORE 018980,0.579752502595426,13.0,8,2,4,10,2,8,3,1,1,0
THE SAIL @ MARINA BAY,1280000.0,613.55,2086.0,2024-08-01,57.0,22456.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,13.0,11,4,3,11,4,12,8,1,0,0
MARINA BAY RESIDENCES,2222000.0,1065.64,2085.0,2024-08-01,99.0,22444.0,1.279625798918,103.854987203774,18 MARINA BOULEVARD MARINA BAY RESIDENCES SINGAPORE 018980,0.579752502595426,13.0,8,2,4,10,2,8,5,1,1,0
THE SAIL @ MARINA BAY,2198000.0,936.47,2347.0,2024-08-01,87.0,25264.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,13.0,11,4,3,11,4,12,6,1,0,0
ONE SHENTON,1530000.0,925.7,1653.0,2024-08-01,86.0,17791.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,13.0,13,6,4,11,4,11,8,1,0,0
ONE SHENTON,3300000.0,1894.46,1742.0,2024-08-01,176.0,18750.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,13.0,13,6,4,11,4,11,7,1,0,0
MARINA BAY RESIDENCES,2410000.0,1065.64,2262.0,2024-08-01,99.0,24343.0,1.279625798918,103.854987203774,18 MARINA BOULEVARD MARINA BAY RESIDENCES SINGAPORE 018980,0.579752502595426,13.0,8,2,4,10,2,8,7,1,1,0
MARINA BAY RESIDENCES,2195000.0,1065.64,2060.0,2024-08-01,99.0,22172.0,1.279625798918,103.854987203774,18 MARINA BOULEVARD MARINA BAY RESIDENCES SINGAPORE 018980,0.579752502595426,13.0,8,2,4,10,2,8,3,1,1,0
MARINA ONE RESIDENCES,1550000.0,731.95,2118.0,2024-08-01,68.0,22794.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,13.0,10,2,3,8,2,7,3,1,0,0
THE SAIL @ MARINA BAY,1149493.0,613.55,1874.0,2024-07-01,57.0,20167.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,14.0,11,4,3,11,4,12,5,1,0,0
THE SAIL @ MARINA BAY,1550000.0,893.41,1735.0,2024-07-01,83.0,18675.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,14.0,11,4,3,11,4,12,2,1,0,0
V ON SHENTON,945000.0,441.32,2141.0,2024-07-01,41.0,23049.0,1.27708340707631,103.849181343548,5A SHENTON WAY V ON SHENTON SINGAPORE 068814,0.6848200152650349,14.0,11,6,4,9,3,9,3,1,0,0
MARINA ONE RESIDENCES,1480000.0,742.72,1993.0,2024-07-01,69.0,21449.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,14.0,10,2,3,8,2,7,2,1,0,0
THE SAIL @ MARINA BAY,2408000.0,1033.34,2330.0,2024-07-01,96.0,25083.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,14.0,11,4,3,11,4,12,6,1,0,0
ROBINSON SUITES,1150000.0,495.14,2323.0,2024-07-01,46.0,25000.0,1.28093474456197,103.849822465734,50 ROBINSON ROAD ROBINSON SUITES SINGAPORE 068882,0.2632959936700794,14.0,13,7,6,11,4,13,2,1,0,0
THE SAIL @ MARINA BAY,1830000.0,861.12,2125.0,2024-07-01,80.0,22875.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,14.0,11,4,3,11,4,12,7,1,0,0
MARINA BAY SUITES,3500000.0,2066.69,1694.0,2024-07-01,192.0,18229.0,1.28034497999593,103.852143277672,3 CENTRAL BOULEVARD MARINA BAY SUITES SINGAPORE 018965,0.3199650636261502,14.0,12,4,3,11,4,11,3,1,1,0
V ON SHENTON,2320000.0,1216.33,1907.0,2024-07-01,113.0,20531.0,1.27708340707631,103.849181343548,5A SHENTON WAY V ON SHENTON SINGAPORE 068814,0.6848200152650349,14.0,11,6,4,9,3,9,8,1,0,0
ROBINSON SUITES,1100000.0,505.91,2174.0,2024-07-01,47.0,23404.0,1.28093474456197,103.849822465734,50 ROBINSON ROAD ROBINSON SUITES SINGAPORE 068882,0.2632959936700794,14.0,13,7,6,11,4,13,7,1,0,0
ONE SHENTON,1168000.0,581.26,2009.0,2024-07-01,54.0,21630.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,14.0,13,6,4,11,4,11,9,1,0,0
V ON SHENTON,2780000.0,1528.49,1819.0,2024-07-01,142.0,19577.0,1.27708340707631,103.849181343548,5A SHENTON WAY V ON SHENTON SINGAPORE 068814,0.6848200152650349,14.0,11,6,4,9,3,9,3,1,0,0
THE SAIL @ MARINA BAY,2470000.0,1033.34,2390.0,2024-07-01,96.0,25729.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,14.0,11,4,3,11,4,12,10,1,0,0
PEOPLE'S PARK COMPLEX,580000.0,462.85,1253.0,2024-07-01,43.0,13488.0,1.28413397178419,103.842519972666,1 PARK ROAD PEOPLE'S PARK COMPLEX SINGAPORE 059108,0.9520502530820631,14.0,11,8,4,13,7,13,4,1,0,1
EMERALD GARDEN,2850000.0,1259.39,2263.0,2024-07-01,117.0,24359.0,1.28154862924483,103.846472570061,33 CLUB STREET EMERALD GARDEN SINGAPORE 069415,0.5288064251741553,14.0,13,7,7,12,5,13,2,1,1,1
V ON SHENTON,1980000.0,958.0,2067.0,2024-07-01,89.0,22247.0,1.27708340707631,103.849181343548,5A SHENTON WAY V ON SHENTON SINGAPORE 068814,0.6848200152650349,14.0,11,6,4,9,3,9,9,1,0,0
ONE SHENTON,1950000.0,1097.93,1776.0,2024-06-01,102.0,19118.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,15.0,13,6,4,11,4,11,7,1,0,0
THE SAIL @ MARINA BAY,2500000.0,1313.21,1904.0,2024-06-01,122.0,20492.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,15.0,11,4,3,11,4,12,10,1,0,0
THE SAIL @ MARINA BAY,1600000.0,882.65,1813.0,2024-06-01,82.0,19512.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,15.0,11,4,3,11,4,12,9,1,0,0
PEOPLE'S PARK COMPLEX,545000.0,409.03,1332.0,2024-06-01,38.0,14342.0,1.28413397178419,103.842519972666,1 PARK ROAD PEOPLE'S PARK COMPLEX SINGAPORE 059108,0.9520502530820631,15.0,11,8,4,13,7,13,2,1,0,1
THE SAIL @ MARINA BAY,1375000.0,613.55,2241.0,2024-06-01,57.0,24123.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,15.0,11,4,3,11,4,12,9,1,0,0
THE SAIL @ MARINA BAY,1660000.0,893.41,1858.0,2024-06-01,83.0,20000.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,15.0,11,4,3,11,4,12,6,1,0,0
ONE SHENTON,1160000.0,538.2,2155.0,2024-06-01,50.0,23200.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,15.0,13,6,4,11,4,11,5,1,0,0
V ON SHENTON,990000.0,452.09,2190.0,2024-06-01,42.0,23571.0,1.27708340707631,103.849181343548,5A SHENTON WAY V ON SHENTON SINGAPORE 068814,0.6848200152650349,15.0,11,6,4,9,3,9,9,1,0,0
ONE SHENTON,4068000.0,2260.44,1800.0,2024-06-01,210.0,19371.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,15.0,13,6,4,11,4,11,9,1,0,0
EMERALD GARDEN,2830000.0,1259.39,2247.0,2024-06-01,117.0,24188.0,1.28154862924483,103.846472570061,33 CLUB STREET EMERALD GARDEN SINGAPORE 069415,0.5288064251741553,15.0,13,7,7,12,5,13,2,1,1,1
THE CLIFT,1023000.0,505.91,2022.0,2024-06-01,47.0,21766.0,1.27940014288617,103.847329579148,21 MCCALLUM STREET THE CLIFT SINGAPORE 069047,0.5703586938154668,15.0,14,7,7,11,3,11,4,1,0,0
ONE SHENTON,1100000.0,570.49,1928.0,2024-06-01,53.0,20755.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,15.0,13,6,4,11,4,11,2,1,0,0
ONE SHENTON,1340000.0,828.83,1617.0,2024-06-01,77.0,17403.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,15.0,13,6,4,11,4,11,3,1,0,0
V ON SHENTON,3070000.0,1528.49,2009.0,2024-06-01,142.0,21620.0,1.27708340707631,103.849181343548,5A SHENTON WAY V ON SHENTON SINGAPORE 068814,0.6848200152650349,15.0,11,6,4,9,3,9,9,1,0,0
THE CLIFT,1220000.0,764.24,1596.0,2024-06-01,71.0,17183.0,1.27940014288617,103.847329579148,21 MCCALLUM STREET THE CLIFT SINGAPORE 069047,0.5703586938154668,15.0,14,7,7,11,3,11,7,1,0,0
THE SAIL @ MARINA BAY,1700000.0,893.41,1903.0,2024-05-01,83.0,20482.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,16.0,11,4,3,11,4,12,10,1,0,0
V ON SHENTON,1388888.0,688.9,2016.0,2024-05-01,64.0,21701.0,1.27708340707631,103.849181343548,5A SHENTON WAY V ON SHENTON SINGAPORE 068814,0.6848200152650349,16.0,11,6,4,9,3,9,5,1,0,0
THE SAIL @ MARINA BAY,1250000.0,678.13,1843.0,2024-05-01,63.0,19841.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,16.0,11,4,3,11,4,12,12,1,0,0
V ON SHENTON,2800000.0,1528.49,1832.0,2024-05-01,142.0,19718.0,1.27708340707631,103.849181343548,5A SHENTON WAY V ON SHENTON SINGAPORE 068814,0.6848200152650349,16.0,11,6,4,9,3,9,5,1,0,0
ONE SHENTON,1528000.0,936.47,1632.0,2024-05-01,87.0,17563.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,16.0,13,6,4,11,4,11,3,1,0,0
PEOPLE'S PARK COMPLEX,1280000.0,1119.46,1143.0,2024-05-01,104.0,12308.0,1.28413397178419,103.842519972666,1 PARK ROAD PEOPLE'S PARK COMPLEX SINGAPORE 059108,0.9520502530820631,16.0,11,8,4,13,7,13,4,1,0,1
MARINA BAY RESIDENCES,2260000.0,1130.22,2000.0,2024-05-01,105.0,21524.0,1.279625798918,103.854987203774,18 MARINA BOULEVARD MARINA BAY RESIDENCES SINGAPORE 018980,0.579752502595426,16.0,8,2,4,10,2,8,3,1,1,0
MARINA BAY SUITES,5650000.0,2691.0,2100.0,2024-05-01,250.0,22600.0,1.28034497999593,103.852143277672,3 CENTRAL BOULEVARD MARINA BAY SUITES SINGAPORE 018965,0.3199650636261502,16.0,12,4,3,11,4,11,12,1,1,0
THE CLIFT,1140000.0,527.44,2161.0,2024-05-01,49.0,23265.0,1.27940014288617,103.847329579148,21 MCCALLUM STREET THE CLIFT SINGAPORE 069047,0.5703586938154668,16.0,14,7,7,11,3,11,4,1,0,0
V ON SHENTON,1930000.0,1151.75,1676.0,2024-05-01,107.0,18037.0,1.27708340707631,103.849181343548,5A SHENTON WAY V ON SHENTON SINGAPORE 068814,0.6848200152650349,16.0,11,6,4,9,3,9,4,1,0,0
THE CLIFT,1033000.0,505.91,2042.0,2024-05-01,47.0,21979.0,1.27940014288617,103.847329579148,21 MCCALLUM STREET THE CLIFT SINGAPORE 069047,0.5703586938154668,16.0,14,7,7,11,3,11,4,1,0,0
EMERALD GARDEN,2900000.0,1237.86,2343.0,2024-05-01,115.0,25217.0,1.28154862924483,103.846472570061,33 CLUB STREET EMERALD GARDEN SINGAPORE 069415,0.5288064251741553,16.0,13,7,7,12,5,13,3,1,1,1
THE CLIFT,1080000.0,527.44,2048.0,2024-05-01,49.0,22041.0,1.27940014288617,103.847329579148,21 MCCALLUM STREET THE CLIFT SINGAPORE 069047,0.5703586938154668,16.0,14,7,7,11,3,11,6,1,0,0
MARINA BAY SUITES,3300000.0,1571.54,2100.0,2024-05-01,146.0,22603.0,1.28034497999593,103.852143277672,3 CENTRAL BOULEVARD MARINA BAY SUITES SINGAPORE 018965,0.3199650636261502,16.0,12,4,3,11,4,11,11,1,1,0
THE SAIL @ MARINA BAY,1750000.0,861.12,2032.0,2024-05-01,80.0,21875.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,16.0,11,4,3,11,4,12,6,1,0,0
THE CLIFT,1058800.0,505.91,2093.0,2024-05-01,47.0,22528.0,1.27940014288617,103.847329579148,21 MCCALLUM STREET THE CLIFT SINGAPORE 069047,0.5703586938154668,16.0,14,7,7,11,3,11,5,1,0,0
MARINA ONE RESIDENCES,2300000.0,1033.34,2226.0,2024-05-01,96.0,23958.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,16.0,10,2,3,8,2,7,6,1,0,0
MARINA BAY RESIDENCES,1500000.0,731.95,2049.0,2024-05-01,68.0,22059.0,1.279625798918,103.854987203774,18 MARINA BOULEVARD MARINA BAY RESIDENCES SINGAPORE 018980,0.579752502595426,16.0,8,2,4,10,2,8,4,1,1,0
THE SAIL @ MARINA BAY,2500000.0,882.65,2832.0,2024-04-01,82.0,30488.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,17.0,11,4,3,11,4,12,14,1,0,0
MARINA BAY RESIDENCES,1600000.0,731.95,2186.0,2024-04-01,68.0,23529.0,1.279625798918,103.854987203774,18 MARINA BOULEVARD MARINA BAY RESIDENCES SINGAPORE 018980,0.579752502595426,17.0,8,2,4,10,2,8,6,1,1,0
EMERALD GARDEN,1830000.0,828.83,2208.0,2024-04-01,77.0,23766.0,1.28154862924483,103.846472570061,33 CLUB STREET EMERALD GARDEN SINGAPORE 069415,0.5288064251741553,17.0,13,7,7,12,5,13,1,1,1,1
V ON SHENTON,4120560.0,1765.3,2334.0,2024-04-01,164.0,25125.0,1.27708340707631,103.849181343548,5A SHENTON WAY V ON SHENTON SINGAPORE 068814,0.6848200152650349,17.0,11,6,4,9,3,9,9,1,0,0
THE SAIL @ MARINA BAY,2550000.0,1184.04,2154.0,2024-04-01,110.0,23182.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,17.0,11,4,3,11,4,12,12,1,0,0
ONE SHENTON,2880000.0,1582.31,1820.0,2024-04-01,147.0,19592.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,17.0,13,6,4,11,4,11,5,1,0,0
THE SAIL @ MARINA BAY,2475000.0,1184.04,2090.0,2024-04-01,110.0,22500.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,17.0,11,4,3,11,4,12,10,1,0,0
THE CLIFT,1058000.0,505.91,2091.0,2024-04-01,47.0,22511.0,1.27940014288617,103.847329579148,21 MCCALLUM STREET THE CLIFT SINGAPORE 069047,0.5703586938154668,17.0,14,7,7,11,3,11,6,1,0,0
THE CLIFT,1098000.0,527.44,2082.0,2024-04-01,49.0,22408.0,1.27940014288617,103.847329579148,21 MCCALLUM STREET THE CLIFT SINGAPORE 069047,0.5703586938154668,17.0,14,7,7,11,3,11,6,1,0,0
THE SAIL @ MARINA BAY,1170000.0,678.13,1725.0,2024-04-01,63.0,18571.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,17.0,11,4,3,11,4,12,9,1,0,0
V ON SHENTON,1800000.0,947.23,1900.0,2024-04-01,88.0,20455.0,1.27708340707631,103.849181343548,5A SHENTON WAY V ON SHENTON SINGAPORE 068814,0.6848200152650349,17.0,11,6,4,9,3,9,4,1,0,0
V ON SHENTON,1930000.0,1033.34,1868.0,2024-04-01,96.0,20104.0,1.27708340707631,103.849181343548,5A SHENTON WAY V ON SHENTON SINGAPORE 068814,0.6848200152650349,17.0,11,6,4,9,3,9,4,1,0,0
ONE SHENTON,1430000.0,850.36,1682.0,2024-04-01,79.0,18101.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,17.0,13,6,4,11,4,11,4,1,0,0
THE SAIL @ MARINA BAY,2165000.0,936.47,2312.0,2024-04-01,87.0,24885.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,17.0,11,4,3,11,4,12,4,1,0,0
MARINA BAY SUITES,3938000.0,2066.69,1905.0,2024-04-01,192.0,20510.0,1.28034497999593,103.852143277672,3 CENTRAL BOULEVARD MARINA BAY SUITES SINGAPORE 018965,0.3199650636261502,17.0,12,4,3,11,4,11,4,1,1,0
THE SAIL @ MARINA BAY,2634000.0,1313.21,2006.0,2024-04-01,122.0,21590.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,17.0,11,4,3,11,4,12,13,1,0,0
THE SAIL @ MARINA BAY,2600000.0,1184.04,2196.0,2024-04-01,110.0,23636.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,17.0,11,4,3,11,4,12,13,1,0,0
MARINA BAY RESIDENCES,1590000.0,742.72,2141.0,2024-04-01,69.0,23043.0,1.279625798918,103.854987203774,18 MARINA BOULEVARD MARINA BAY RESIDENCES SINGAPORE 018980,0.579752502595426,17.0,8,2,4,10,2,8,6,1,1,0
MARINA BAY RESIDENCES,1630000.0,742.72,2195.0,2024-04-01,69.0,23623.0,1.279625798918,103.854987203774,18 MARINA BOULEVARD MARINA BAY RESIDENCES SINGAPORE 018980,0.579752502595426,17.0,8,2,4,10,2,8,10,1,1,0
