Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Area (SQM),Unit Price ($ PSM),Latitude,Longitude,Full Address,Dist to CBD in Km,Sale Months Since Sep 2025,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km,Floor_Level_Category,Type_of_Sale_Encoded,Property_Type_Encoded,Market_Segment_Encoded
TRE RESIDENCES,980000.0,570.49,1718.0,2024-07-01,53.0,18491.0,1.3172278261209,103.885015905304,9 GEYLANG EAST AVENUE 1 TRE RESIDENCES SINGAPORE 389783,5.353082321074245,14.0,3,3,2,8,9,3,2.0,1.0,1,1
SIMS URBAN OASIS,1800000.0,958.0,1879.0,2024-07-01,89.0,20225.0,1.31926710475553,103.880615863782,6 SIMS DRIVE SIMS URBAN OASIS SINGAPORE 387388,5.190897370243519,14.0,3,4,0,8,9,1,3.0,1.0,1,1
SIMS URBAN OASIS,795000.0,409.03,1944.0,2024-07-01,38.0,20921.0,1.31926710475553,103.880615863782,6 SIMS DRIVE SIMS URBAN OASIS SINGAPORE 387388,5.190897370243519,14.0,3,4,0,8,9,1,1.0,1.0,1,1
PENROSE,1580000.0,710.42,2224.0,2024-07-01,66.0,23939.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,14.0,3,4,0,8,9,1,4.0,,0,1
PENROSE,1236888.0,645.84,1915.0,2024-07-01,60.0,20615.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,14.0,3,4,0,8,9,1,3.0,,0,1
SIMS URBAN OASIS,3050000.0,2034.4,1499.0,2024-07-01,189.0,16138.0,1.31926710475553,103.880615863782,6 SIMS DRIVE SIMS URBAN OASIS SINGAPORE 387388,5.190897370243519,14.0,3,4,0,8,9,1,4.0,1.0,1,1
PARC ESTA,2800000.0,1227.1,2282.0,2024-07-01,114.0,24561.0,1.31786521916555,103.903967184717,904 SIMS AVENUE PARC ESTA SINGAPORE 408968,7.043509290403673,14.0,1,4,0,1,13,16,1.0,1.0,0,1
COSY LODGE,1480000.0,1291.68,1146.0,2024-07-01,120.0,12333.0,1.31519496465052,103.88657401161,29 LORONG 31 GEYLANG COSY LODGE SINGAPORE 388029,5.324237088176503,14.0,4,5,2,7,11,4,1.0,1.0,0,1
THE LENOX,720000.0,409.03,1760.0,2024-07-01,38.0,18947.0,1.31824376273926,103.911351165333,396 CHANGI ROAD THE LENOX SINGAPORE 415899,7.765250446888848,14.0,2,1,0,2,13,15,1.0,1.0,0,2
CANAAN,1619754.0,947.23,1710.0,2024-07-01,88.0,18406.0,1.32399443458641,103.863546754589,84 SAINT FRANCIS ROAD CANAAN CENTRE SINGAPORE 328069,4.743145644222147,14.0,2,3,0,10,11,4,1.0,1.0,0,1
CANAAN,1638698.0,947.23,1730.0,2024-07-01,88.0,18622.0,1.32399443458641,103.863546754589,84 SAINT FRANCIS ROAD CANAAN CENTRE SINGAPORE 328069,4.743145644222147,14.0,2,3,0,10,11,4,1.0,1.0,0,1
CANAAN,1860004.0,1162.51,1600.0,2024-07-01,108.0,17222.0,1.32399443458641,103.863546754589,84 SAINT FRANCIS ROAD CANAAN CENTRE SINGAPORE 328069,4.743145644222147,14.0,2,3,0,10,11,4,1.0,1.0,0,1
WING FONG MANSIONS,1238000.0,1237.86,1000.0,2024-07-01,115.0,10765.0,1.31057552074486,103.879078933752,12 LORONG 14 GEYLANG WING FONG MANSIONS SINGAPORE 398924,4.366074173360566,14.0,4,4,1,10,9,1,2.0,1.0,0,1
VACANZA @ EAST,735000.0,484.38,1517.0,2024-07-01,45.0,16333.0,1.32901984483655,103.914196223923,36 LENGKONG TUJOH VACANZA @ EAST SINGAPORE 417391,8.680985857703446,14.0,3,1,0,2,8,12,3.0,1.0,1,2
# 1 SUITES,710000.0,581.26,1221.0,2024-07-01,54.0,13148.0,1.31239029325188,103.881504147527,1 LORONG 20 GEYLANG # 1 SUITES SINGAPORE 398721,4.699608709809529,14.0,3,3,0,8,9,2,2.0,1.0,0,1
GUILLEMARD EDGE,770000.0,441.32,1745.0,2024-07-01,41.0,18780.0,1.31200443744473,103.885949377155,38 LORONG 30 GEYLANG GUILLEMARD EDGE SINGAPORE 398371,5.041282413008211,14.0,4,4,1,7,11,5,1.0,1.0,0,1
CENTRO MANSIONS,1480000.0,1194.8,1239.0,2024-07-01,111.0,13333.0,1.31309633401655,103.886754727605,20 LORONG 32 GEYLANG CENTRO MANSIONS SINGAPORE 398280,5.187369541821438,14.0,5,4,2,7,11,5,2.0,1.0,0,1
PENROSE,1950000.0,936.47,2082.0,2024-07-01,87.0,22414.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,14.0,3,4,0,8,9,1,2.0,,0,1
PENROSE,1280000.0,645.84,1982.0,2024-07-01,60.0,21333.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,14.0,3,4,0,8,9,1,2.0,,0,1
SIMS URBAN OASIS,1420000.0,785.77,1807.0,2024-07-01,73.0,19452.0,1.31926710475553,103.880615863782,6 SIMS DRIVE SIMS URBAN OASIS SINGAPORE 387388,5.190897370243519,14.0,3,4,0,8,9,1,2.0,1.0,1,1
DAKOTA RESIDENCES,1875000.0,1022.58,1834.0,2024-07-01,95.0,19737.0,1.30637270876178,103.88708549006,34 DAKOTA CRESCENT DAKOTA RESIDENCES SINGAPORE 399936,4.7757251422267535,14.0,3,3,0,6,10,5,4.0,1.0,1,1
CASA AERATA,898000.0,592.02,1517.0,2024-07-01,55.0,16327.0,1.31232393794378,103.885033090499,9 LORONG 26 GEYLANG CASA AERATA SINGAPORE 398484,4.985931367630484,14.0,4,4,1,7,11,4,1.0,1.0,0,1
GUILLEMARD EDGE,935000.0,559.73,1670.0,2024-07-01,52.0,17981.0,1.31200443744473,103.885949377155,38 LORONG 30 GEYLANG GUILLEMARD EDGE SINGAPORE 398371,5.041282413008211,14.0,4,4,1,7,11,5,2.0,1.0,0,1
SUNFLOWER VIEW,1300000.0,1011.82,1285.0,2024-07-01,94.0,13830.0,1.31288444198327,103.888327290325,30 LORONG 36 GEYLANG SUNFLOWER VIEW SINGAPORE 398162,5.30818701585947,14.0,5,4,3,6,11,6,2.0,1.0,0,1
CASA SARINA,995000.0,742.72,1340.0,2024-07-01,69.0,14420.0,1.32018967220914,103.906865928269,101 LORONG SARINA CASA SARINA SINGAPORE 416729,7.4542779982704115,14.0,2,1,0,1,12,14,1.0,1.0,1,2
URBAN TREASURES,1400000.0,635.08,2204.0,2024-07-01,59.0,23729.0,1.32936720206385,103.905791323853,205 JALAN EUNOS URBAN TREASURES SINGAPORE 419535,7.966767145631702,14.0,2,0,0,2,6,11,2.0,1.0,1,2
PENROSE,2238888.0,1054.87,2122.0,2024-07-01,98.0,22846.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,14.0,3,4,0,8,9,1,3.0,,0,1
PARC ESTA,2118000.0,958.0,2211.0,2024-07-01,89.0,23798.0,1.31786521916555,103.903967184717,904 SIMS AVENUE PARC ESTA SINGAPORE 408968,7.043509290403673,14.0,1,4,0,1,13,16,1.0,1.0,0,1
GUILLEMARD EDGE,1468000.0,1550.02,947.0,2024-07-01,144.0,10194.0,1.31200443744473,103.885949377155,38 LORONG 30 GEYLANG GUILLEMARD EDGE SINGAPORE 398371,5.041282413008211,14.0,4,4,1,7,11,5,2.0,1.0,0,1
GEMS VILLE,1473120.0,796.54,1849.0,2024-07-01,74.0,19907.0,1.31297838670543,103.877757621351,8 LORONG 13 GEYLANG GEMS VILLE SINGAPORE 389901,4.456014953033219,14.0,3,3,0,10,8,0,1.0,0.0,0,1
PARC ESTA,1390000.0,635.08,2189.0,2024-07-01,59.0,23559.0,1.31786521916555,103.903967184717,904 SIMS AVENUE PARC ESTA SINGAPORE 408968,7.043509290403673,14.0,1,4,0,1,13,16,1.0,1.0,0,1
SING LIAN BUILDING,4100000.0,6393.82,641.0,2024-07-01,594.0,6902.0,1.31835145077091,103.910978671494,390B CHANGI ROAD SING LIAN BUILDING SINGAPORE 419839,7.735432187268546,14.0,2,1,0,2,13,15,1.0,1.0,0,2
MATTAR RESIDENCES,1494000.0,656.6,2275.0,2024-07-01,61.0,24492.0,1.32562146026034,103.881811611954,7 MATTAR ROAD MATTAR RESIDENCES SINGAPORE 387716,5.828331618543042,14.0,3,5,0,8,11,5,1.0,1.0,0,1
PARK PLACE RESIDENCES AT PLQ,2400000.0,1076.4,2230.0,2024-07-01,100.0,24000.0,1.31583675363618,103.892746648427,2 PAYA LEBAR ROAD PARK PLACE RESIDENCES AT PLQ SINGAPORE 409053,5.896537427358871,14.0,3,3,3,4,12,6,3.0,1.0,0,1
PARK PLACE RESIDENCES AT PLQ,1520000.0,667.37,2278.0,2024-07-01,62.0,24516.0,1.31583675363618,103.892746648427,2 PAYA LEBAR ROAD PARK PLACE RESIDENCES AT PLQ SINGAPORE 409053,5.896537427358871,14.0,3,3,3,4,12,6,3.0,1.0,0,1
PRIMEDGE,680000.0,441.32,1541.0,2024-07-01,41.0,16585.0,1.31253129900962,103.888139939124,45 LORONG 34 GEYLANG PRIMEDGE SINGAPORE 398236,5.2675901930288065,14.0,5,4,2,7,11,5,2.0,1.0,0,1
THE SUNNY SPRING,1930000.0,1184.04,1630.0,2024-07-01,110.0,17545.0,1.31219203070087,103.889464697147,50 LORONG 40 GEYLANG THE SUNNY SPRING SINGAPORE 398074,5.3613842782215055,14.0,4,4,3,6,11,5,1.0,1.0,0,1
CENTRAL GROVE,1638888.0,1227.1,1336.0,2024-07-01,114.0,14376.0,1.31623494982413,103.884417981377,3 GEYLANG EAST AVENUE 1 CENTRAL GROVE SINGAPORE 389779,5.228491443172765,14.0,4,5,1,8,9,3,3.0,1.0,1,1
EUHABITAT,725000.0,527.44,1375.0,2024-07-01,49.0,14796.0,1.32795415126263,103.9070014142,196 JALAN EUNOS EUHABITAT SINGAPORE 419542,7.971961203569236,14.0,2,2,0,2,6,15,1.0,1.0,1,2
MATTAR RESIDENCES,1781000.0,828.83,2149.0,2024-07-01,77.0,23130.0,1.32562146026034,103.881811611954,7 MATTAR ROAD MATTAR RESIDENCES SINGAPORE 387716,5.828331618543042,14.0,3,5,0,8,11,5,1.0,1.0,0,1
URBAN TREASURES,1818000.0,882.65,2060.0,2024-07-01,82.0,22171.0,1.32936720206385,103.905791323853,205 JALAN EUNOS URBAN TREASURES SINGAPORE 419535,7.966767145631702,14.0,2,0,0,2,6,11,2.0,1.0,1,2
EUHABITAT,790000.0,581.26,1359.0,2024-07-01,54.0,14630.0,1.32795415126263,103.9070014142,196 JALAN EUNOS EUHABITAT SINGAPORE 419542,7.971961203569236,14.0,2,2,0,2,6,15,1.0,1.0,1,2
TROPIKA EAST,1050000.0,839.59,1251.0,2024-07-01,78.0,13462.0,1.32886589161997,103.90719397756,3 FOO KIM LIN ROAD TROPIKA EAST SINGAPORE 419679,8.051842718239321,14.0,2,1,0,2,6,15,1.0,1.0,1,2
PENROSE,1468888.0,699.66,2099.0,2024-07-01,65.0,22598.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,14.0,3,4,0,8,9,1,2.0,,0,1
# 1 SUITES,718000.0,581.26,1235.0,2024-07-01,54.0,13296.0,1.31239029325188,103.881504147527,1 LORONG 20 GEYLANG # 1 SUITES SINGAPORE 398721,4.699608709809529,14.0,3,3,0,8,9,2,2.0,1.0,0,1
CANNE LODGE,1178000.0,818.06,1440.0,2024-07-01,76.0,15500.0,1.31417485125009,103.873278239692,75 LORONG 3 GEYLANG CANNE LODGE SINGAPORE 388869,4.2461920431379285,14.0,2,3,0,11,10,1,1.0,1.0,0,1
WINDY HEIGHTS,3300000.0,2475.72,1333.0,2024-07-01,230.0,14348.0,1.32664204297673,103.910617408664,84 JALAN DAUD WINDY HEIGHTS SINGAPORE 419593,8.204206295506795,14.0,2,2,0,2,7,16,2.0,1.0,1,2
EUHABITAT,740000.0,527.44,1403.0,2024-07-01,49.0,15102.0,1.32795415126263,103.9070014142,196 JALAN EUNOS EUHABITAT SINGAPORE 419542,7.971961203569236,14.0,2,2,0,2,6,15,1.0,1.0,1,2
PENROSE,1515000.0,710.42,2133.0,2024-07-01,66.0,22955.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,14.0,3,4,0,8,9,1,4.0,,0,1
PARC ESTA,1922155.0,828.83,2319.0,2024-06-01,77.0,24963.0,1.31786521916555,103.903967184717,904 SIMS AVENUE PARC ESTA SINGAPORE 408968,7.043509290403673,15.0,1,4,0,1,13,16,3.0,1.0,0,1
GUILLEMARD EDGE,782000.0,441.32,1772.0,2024-06-01,41.0,19073.0,1.31200443744473,103.885949377155,38 LORONG 30 GEYLANG GUILLEMARD EDGE SINGAPORE 398371,5.041282413008211,15.0,4,4,1,7,11,5,2.0,1.0,0,1
SIMS URBAN OASIS,1180000.0,624.31,1890.0,2024-06-01,58.0,20345.0,1.31926710475553,103.880615863782,6 SIMS DRIVE SIMS URBAN OASIS SINGAPORE 387388,5.190897370243519,15.0,3,4,0,8,9,1,3.0,1.0,1,1
MATTAR RESIDENCES,1333000.0,613.55,2173.0,2024-06-01,57.0,23386.0,1.32562146026034,103.881811611954,7 MATTAR ROAD MATTAR RESIDENCES SINGAPORE 387716,5.828331618543042,15.0,3,5,0,8,11,5,1.0,1.0,0,1
PENROSE,1850000.0,936.47,1976.0,2024-06-01,87.0,21264.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,15.0,3,4,0,8,9,1,2.0,,0,1
SIMS URBAN OASIS,1220000.0,667.37,1828.0,2024-06-01,62.0,19677.0,1.31926710475553,103.880615863782,6 SIMS DRIVE SIMS URBAN OASIS SINGAPORE 387388,5.190897370243519,15.0,3,4,0,8,9,1,1.0,1.0,1,1
# 1 LOFT,750000.0,548.96,1366.0,2024-06-01,51.0,14706.0,1.31276346405244,103.883518875617,1 LORONG 24 GEYLANG # 1 LOFT SINGAPORE 398614,4.891716160848941,15.0,3,4,0,8,9,2,2.0,1.0,0,1
THE SUNNY SPRING,1850000.0,1194.8,1548.0,2024-06-01,111.0,16667.0,1.31219203070087,103.889464697147,50 LORONG 40 GEYLANG THE SUNNY SPRING SINGAPORE 398074,5.3613842782215055,15.0,4,4,3,6,11,5,1.0,1.0,0,1
PENROSE,2130000.0,1044.11,2040.0,2024-06-01,97.0,21959.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,15.0,3,4,0,8,9,1,1.0,,0,1
THE ANTARES,1395000.0,667.37,2090.0,2024-06-01,62.0,22500.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,15.0,4,4,0,8,9,4,2.0,1.0,0,1
SIMS URBAN OASIS,818000.0,441.32,1854.0,2024-06-01,41.0,19951.0,1.31926710475553,103.880615863782,6 SIMS DRIVE SIMS URBAN OASIS SINGAPORE 387388,5.190897370243519,15.0,3,4,0,8,9,1,1.0,1.0,1,1
SINGA HILLS,1480000.0,828.83,1786.0,2024-06-01,77.0,19221.0,1.33013262911561,103.908284993545,33 JALAN SINGA SINGA HILLS SINGAPORE 418109,8.234437338266625,15.0,1,1,0,2,5,13,1.0,1.0,0,2
WATERBANK AT DAKOTA,2280000.0,1280.92,1780.0,2024-06-01,119.0,19160.0,1.30647833742136,103.888537197136,76 DAKOTA CRESCENT WATERBANK AT DAKOTA SINGAPORE 399944,4.918518965685704,15.0,3,3,0,5,10,6,1.0,1.0,1,1
WATERBANK AT DAKOTA,2500000.0,1130.22,2212.0,2024-06-01,105.0,23810.0,1.30647833742136,103.888537197136,76 DAKOTA CRESCENT WATERBANK AT DAKOTA SINGAPORE 399944,4.918518965685704,15.0,3,3,0,5,10,6,4.0,1.0,1,1
STARVILLE,908000.0,602.78,1506.0,2024-06-01,56.0,16214.0,1.32826483616522,103.912067534158,66 LENGKONG TIGA STARVILLE SINGAPORE 417471,8.44041551036464,15.0,3,1,0,2,7,15,3.0,1.0,1,2
EUHABITAT,790000.0,538.2,1468.0,2024-06-01,50.0,15800.0,1.32795415126263,103.9070014142,196 JALAN EUNOS EUHABITAT SINGAPORE 419542,7.971961203569236,15.0,2,2,0,2,6,15,1.0,1.0,1,2
STUDIO8,760000.0,419.8,1810.0,2024-06-01,39.0,19487.0,1.31110937477676,103.873025954425,8 JALAN AYER STUDIO8 SINGAPORE 389144,3.958495376383,15.0,2,2,2,10,6,1,1.0,1.0,0,1
ARENA RESIDENCES,1630000.0,807.3,2019.0,2024-06-01,75.0,21733.0,1.30967685823486,103.880642764235,20 GUILLEMARD CRESCENT ARENA RESIDENCES SINGAPORE 399915,4.425439723338632,15.0,4,4,1,9,9,1,1.0,1.0,0,1
VACANZA @ EAST,1220000.0,807.3,1511.0,2024-06-01,75.0,16267.0,1.32901984483655,103.914196223923,36 LENGKONG TUJOH VACANZA @ EAST SINGAPORE 417391,8.680985857703446,15.0,3,1,0,2,8,12,1.0,1.0,1,2
SIXTEEN35 RESIDENCES,1330000.0,796.54,1670.0,2024-06-01,74.0,17973.0,1.31547407018063,103.888827552085,16 LORONG 35 GEYLANG SIXTEEN35 RESIDENCES SINGAPORE 387946,5.533258263987247,15.0,4,4,3,6,12,4,1.0,1.0,0,1
TRE RESIDENCES,1490000.0,861.12,1730.0,2024-06-01,80.0,18625.0,1.3172278261209,103.885015905304,9 GEYLANG EAST AVENUE 1 TRE RESIDENCES SINGAPORE 389783,5.353082321074245,15.0,3,3,2,8,9,3,2.0,1.0,1,1
THE HELICONIA,1693000.0,1302.44,1300.0,2024-06-01,121.0,13992.0,1.32635294484067,103.908900244938,30 JALAN DAUD THE HELICONIA SINGAPORE 419572,8.031320801555648,15.0,3,2,0,2,7,16,1.0,1.0,1,2
THE MIDAS,1100000.0,818.06,1345.0,2024-06-01,76.0,14474.0,1.31287327322577,103.886114462631,26 LORONG 30 GEYLANG THE MIDAS SINGAPORE 398359,5.116956655400778,15.0,5,4,2,7,11,4,2.0,1.0,0,1
PENROSE,942500.0,473.62,1990.0,2024-06-01,44.0,21420.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,15.0,3,4,0,8,9,1,2.0,,0,1
CENTRAL GROVE,1395000.0,1022.58,1364.0,2024-06-01,95.0,14684.0,1.31623494982413,103.884417981377,3 GEYLANG EAST AVENUE 1 CENTRAL GROVE SINGAPORE 389779,5.228491443172765,15.0,4,5,1,8,9,3,2.0,1.0,1,1
PRIME RESIDENCE,620000.0,398.27,1557.0,2024-06-01,37.0,16757.0,1.31118981428433,103.882466535926,41 LORONG 22 GEYLANG PRIME RESIDENCE SINGAPORE 398697,4.688267126786674,15.0,3,4,0,8,9,2,2.0,1.0,0,1
TRE RESIDENCES,1568888.0,861.12,1822.0,2024-06-01,80.0,19611.0,1.3172278261209,103.885015905304,9 GEYLANG EAST AVENUE 1 TRE RESIDENCES SINGAPORE 389783,5.353082321074245,15.0,3,3,2,8,9,3,2.0,1.0,1,1
REZI 26,700000.0,441.32,1586.0,2024-06-01,41.0,17073.0,1.31277485329606,103.885104634024,5 LORONG 26 GEYLANG REZI 26 SINGAPORE 398480,5.024511275001018,15.0,4,4,1,7,11,4,1.0,1.0,0,1
EDENZ SUITES,668000.0,441.32,1514.0,2024-06-01,41.0,16293.0,1.31286931612854,103.885753141885,21 LORONG 28 GEYLANG EDENZ SUITES SINGAPORE 398425,5.086028153004915,15.0,5,4,1,7,11,4,1.0,1.0,0,1
CENTRA STUDIOS,620000.0,344.45,1800.0,2024-06-01,32.0,19375.0,1.31444000148435,103.882324003158,25 LORONG 25 GEYLANG CENTRA STUDIOS SINGAPORE 388302,4.923274977554681,15.0,3,4,0,8,9,2,2.0,1.0,0,1
KEMBANGAN SUITES,866000.0,516.67,1676.0,2024-06-01,48.0,18042.0,1.32015257058639,103.912727083961,16 JALAN MASJID KEMBANGAN SUITES SINGAPORE 418941,8.00431940901614,15.0,1,1,0,2,12,18,1.0,1.0,0,2
DENG FU VILLE,1850000.0,1119.46,1653.0,2024-06-01,104.0,17788.0,1.31907103004917,103.906727650036,30 KAMPONG EUNOS DENG FU VILLE SINGAPORE 417777,7.373814325731649,15.0,2,2,0,1,13,14,1.0,1.0,0,2
SIMS URBAN OASIS,1900000.0,1033.34,1839.0,2024-06-01,96.0,19792.0,1.31926710475553,103.880615863782,6 SIMS DRIVE SIMS URBAN OASIS SINGAPORE 387388,5.190897370243519,15.0,3,4,0,8,9,1,3.0,1.0,1,1
MATTAR RESIDENCES,1927000.0,893.41,2157.0,2024-06-01,83.0,23217.0,1.32562146026034,103.881811611954,7 MATTAR ROAD MATTAR RESIDENCES SINGAPORE 387716,5.828331618543042,15.0,3,5,0,8,11,5,1.0,1.0,0,1
WATERBANK AT DAKOTA,2300000.0,1259.39,1826.0,2024-06-01,117.0,19658.0,1.30647833742136,103.888537197136,76 DAKOTA CRESCENT WATERBANK AT DAKOTA SINGAPORE 399944,4.918518965685704,15.0,3,3,0,5,10,6,2.0,1.0,1,1
SINGA HILLS,1290000.0,775.01,1664.0,2024-06-01,72.0,17917.0,1.33013262911561,103.908284993545,33 JALAN SINGA SINGA HILLS SINGAPORE 418109,8.234437338266625,15.0,1,1,0,2,5,13,1.0,1.0,0,2
THE ALCOVE,1458000.0,1323.97,1101.0,2024-06-01,123.0,11854.0,1.31400655260741,103.884015328938,10 LORONG 27 GEYLANG THE ALCOVE SINGAPORE 388199,5.025483913717779,15.0,4,4,0,8,9,4,2.0,1.0,0,1
SIXTEEN35 RESIDENCES,1160000.0,742.72,1562.0,2024-06-01,69.0,16812.0,1.31547407018063,103.888827552085,16 LORONG 35 GEYLANG SIXTEEN35 RESIDENCES SINGAPORE 387946,5.533258263987247,15.0,4,4,3,6,12,4,2.0,1.0,0,1
PENROSE,2280000.0,1054.87,2161.0,2024-06-01,98.0,23265.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,15.0,3,4,0,8,9,1,2.0,,0,1
KEMBANGAN SUITES,838000.0,516.67,1622.0,2024-06-01,48.0,17458.0,1.32015257058639,103.912727083961,16 JALAN MASJID KEMBANGAN SUITES SINGAPORE 418941,8.00431940901614,15.0,1,1,0,2,12,18,1.0,1.0,0,2
EUHABITAT,750000.0,516.67,1452.0,2024-06-01,48.0,15625.0,1.32795415126263,103.9070014142,196 JALAN EUNOS EUHABITAT SINGAPORE 419542,7.971961203569236,15.0,2,2,0,2,6,15,1.0,1.0,1,2
PARC ESTA,2158000.0,1033.34,2088.0,2024-06-01,96.0,22479.0,1.31786521916555,103.903967184717,904 SIMS AVENUE PARC ESTA SINGAPORE 408968,7.043509290403673,15.0,1,4,0,1,13,16,1.0,1.0,0,1
THE VINES,1520000.0,1065.64,1426.0,2024-06-01,99.0,15354.0,1.31938865407237,103.908010725574,12 LORONG SARINA THE VINES SINGAPORE 416736,7.513064861326432,15.0,2,1,0,1,14,14,1.0,1.0,0,2
CANNE LODGE,1935000.0,1420.85,1362.0,2024-06-01,132.0,14659.0,1.31417485125009,103.873278239692,75 LORONG 3 GEYLANG CANNE LODGE SINGAPORE 388869,4.2461920431379285,15.0,2,3,0,11,10,1,2.0,1.0,0,1
PARC ESTA,1910000.0,839.59,2275.0,2024-06-01,78.0,24487.0,1.31786521916555,103.903967184717,904 SIMS AVENUE PARC ESTA SINGAPORE 408968,7.043509290403673,15.0,1,4,0,1,13,16,2.0,1.0,0,1
PENROSE,915000.0,473.62,1932.0,2024-06-01,44.0,20795.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,15.0,3,4,0,8,9,1,2.0,,0,1
CRYSTAL MANSIONS,1420000.0,1259.39,1128.0,2024-06-01,117.0,12137.0,1.31115202963177,103.876674762958,3 LORONG 6 GEYLANG CRYSTAL MANSIONS SINGAPORE 399165,4.225490768881534,15.0,4,3,2,10,8,2,2.0,1.0,0,1
PARC ESTA,930000.0,452.09,2057.0,2024-06-01,42.0,22143.0,1.31786521916555,103.903967184717,904 SIMS AVENUE PARC ESTA SINGAPORE 408968,7.043509290403673,15.0,1,4,0,1,13,16,1.0,1.0,0,1
REZI 35,1050000.0,645.84,1626.0,2024-06-01,60.0,17500.0,1.31572120937619,103.888837131268,20 LORONG 35 GEYLANG REZI 35 SINGAPORE 387949,5.551839737035237,15.0,4,4,3,6,13,4,2.0,1.0,0,1
SIMS URBAN OASIS,1282800.0,667.37,1922.0,2024-06-01,62.0,20690.0,1.31926710475553,103.880615863782,6 SIMS DRIVE SIMS URBAN OASIS SINGAPORE 387388,5.190897370243519,15.0,3,4,0,8,9,1,3.0,1.0,1,1
PENROSE,2300000.0,1097.93,2095.0,2024-06-01,102.0,22549.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,15.0,3,4,0,8,9,1,1.0,,0,1
ARENA RESIDENCES,1750000.0,818.06,2139.0,2024-06-01,76.0,23026.0,1.30967685823486,103.880642764235,20 GUILLEMARD CRESCENT ARENA RESIDENCES SINGAPORE 399915,4.425439723338632,15.0,4,4,1,9,9,1,3.0,1.0,0,1
WATERBANK AT DAKOTA,860000.0,484.38,1775.0,2024-06-01,45.0,19111.0,1.30647833742136,103.888537197136,76 DAKOTA CRESCENT WATERBANK AT DAKOTA SINGAPORE 399944,4.918518965685704,15.0,3,3,0,5,10,6,1.0,1.0,1,1
SMART SUITES,815000.0,527.44,1545.0,2024-06-01,49.0,16633.0,1.31514448371947,103.884050282732,302 SIMS AVENUE SMART SUITES SINGAPORE 387516,5.114950686082434,15.0,3,5,0,8,9,3,1.0,1.0,0,1
SMART SUITES,700000.0,452.09,1548.0,2024-06-01,42.0,16667.0,1.31514448371947,103.884050282732,302 SIMS AVENUE SMART SUITES SINGAPORE 387516,5.114950686082434,15.0,3,5,0,8,9,3,1.0,1.0,0,1
PENROSE,1350000.0,645.84,2090.0,2024-06-01,60.0,22500.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,15.0,3,4,0,8,9,1,2.0,,0,1
SIMS URBAN OASIS,1135000.0,624.31,1818.0,2024-06-01,58.0,19569.0,1.31926710475553,103.880615863782,6 SIMS DRIVE SIMS URBAN OASIS SINGAPORE 387388,5.190897370243519,15.0,3,4,0,8,9,1,1.0,1.0,1,1
THE SUNNY SPRING,1900000.0,1194.8,1590.0,2024-06-01,111.0,17117.0,1.31219203070087,103.889464697147,50 LORONG 40 GEYLANG THE SUNNY SPRING SINGAPORE 398074,5.3613842782215055,15.0,4,4,3,6,11,5,2.0,1.0,0,1
SIMS URBAN OASIS,1938888.0,1022.58,1896.0,2024-06-01,95.0,20409.0,1.31926710475553,103.880615863782,6 SIMS DRIVE SIMS URBAN OASIS SINGAPORE 387388,5.190897370243519,15.0,3,4,0,8,9,1,2.0,1.0,1,1
BLISS VILLE,1380000.0,871.88,1583.0,2024-06-01,81.0,17037.0,1.32374715619118,103.909135122768,69H LORONG MELAYU BLISS VILLE SINGAPORE 417030,7.88417716920167,15.0,2,1,0,2,8,16,1.0,1.0,0,2
THE HELICONIA,1650000.0,1302.44,1267.0,2024-06-01,121.0,13636.0,1.32635294484067,103.908900244938,30 JALAN DAUD THE HELICONIA SINGAPORE 419572,8.031320801555648,15.0,3,2,0,2,7,16,3.0,1.0,1,2
